Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
416	Spectrogram 1	1	2772.834000	2772.980000	4000.000000	18000.000000	8000.000000	Trill	11.048161	-39.000961	61.884889	0
417	Spectrogram 1	1	2793.354000	2794.832000	4000.000000	18000.000000	8000.000000	Trillphee	10.161152	-24.448531	160.939257	0
418	Spectrogram 1	1	2808.898000	2809.230000	4000.000000	18000.000000	8000.000000	Trill	7.114539	-37.043980	56.724322	0
419	Spectrogram 1	1	2813.098000	2814.336000	4000.000000	18000.000000	8000.000000	Trillphee	12.875242	-28.977066	110.790026	0
420	Spectrogram 1	1	2823.304000	2823.438000	4000.000000	18000.000000	8000.000000	Trill	4.274456	-31.088719	72.332456	1
421	Spectrogram 1	1	2823.508000	2823.624000	4000.000000	18000.000000	8000.000000	Trill	9.060310	-28.034868	100.419785	0
422	Spectrogram 1	1	2823.724000	2825.070000	4000.000000	18000.000000	8000.000000	Phee	9.922002	-22.941949	150.443861	0
423	Spectrogram 1	1	2855.740000	2856.060000	4000.000000	18000.000000	8000.000000	Trill	11.377122	-34.390107	77.783648	0
424	Spectrogram 1	1	2873.440000	2873.706000	4000.000000	18000.000000	8000.000000	Trill	16.433454	-37.327424	74.760230	0
425	Spectrogram 1	1	2914.388000	2914.708000	4000.000000	18000.000000	8000.000000	Trill	11.369031	-33.451087	110.438947	0
426	Spectrogram 1	1	2935.202000	2935.594000	4000.000000	18000.000000	8000.000000	Trill	11.151149	-32.156968	99.212848	0
427	Spectrogram 1	1	2940.074000	2940.244000	4000.000000	18000.000000	8000.000000	Trill	12.106844	-34.071262	84.572138	0
428	Spectrogram 1	1	2941.922000	2942.200000	4000.000000	18000.000000	8000.000000	Trill	8.675159	-35.327131	81.478285	0
429	Spectrogram 1	1	2942.426000	2942.764000	4000.000000	18000.000000	8000.000000	Phee	8.671114	-34.856226	78.449851	0
430	Spectrogram 1	1	2971.124000	2971.360000	4000.000000	18000.000000	8000.000000	Trill	9.697312	-34.009079	56.388622	0
431	Spectrogram 1	1	2973.590000	2974.102000	4000.000000	18000.000000	8000.000000	Trill	12.948778	-32.879652	108.994303	0
432	Spectrogram 1	1	2994.008000	2994.220000	4000.000000	18000.000000	8000.000000	Trill	9.794479	-35.647338	62.768031	0
433	Spectrogram 1	1	3011.772000	3011.996000	4000.000000	18000.000000	8000.000000	Trill	10.420032	-33.102266	71.380231	0
434	Spectrogram 1	1	3015.432000	3015.638000	4000.000000	18000.000000	8000.000000	Trill	12.211130	-33.532165	79.997335	0
435	Spectrogram 1	1	3018.894000	3019.346000	4000.000000	18000.000000	8000.000000	Trill	4.026071	-35.093537	77.976551	1
436	Spectrogram 1	1	3020.352000	3020.456000	4000.000000	18000.000000	8000.000000	Twitter	4.605437	-27.306648	71.660953	1
437	Spectrogram 1	1	3020.508000	3020.606000	4000.000000	18000.000000	8000.000000	Twitter	5.425636	-26.744854	79.329488	0
438	Spectrogram 1	1	3020.652000	3020.744000	4000.000000	18000.000000	8000.000000	Twitter	5.905291	-26.665910	77.430954	0
439	Spectrogram 1	1	3020.790000	3020.900000	4000.000000	18000.000000	8000.000000	Twitter	6.218651	-28.530123	84.055345	0
440	Spectrogram 1	1	3020.922000	3021.032000	4000.000000	18000.000000	8000.000000	Twitter	9.178008	-31.907085	99.100285	0
441	Spectrogram 1	1	3021.102000	3021.158000	4000.000000	18000.000000	8000.000000	Trill	15.517695	-33.369735	84.520112	0
442	Spectrogram 1	1	3028.626000	3028.862000	4000.000000	18000.000000	8000.000000	Trill	8.735990	-34.712845	71.328414	0
443	Spectrogram 1	1	3031.284000	3031.496000	4000.000000	18000.000000	8000.000000	Trill	12.869540	-34.090217	78.416526	0
444	Spectrogram 1	1	3032.742000	3033.080000	4000.000000	18000.000000	8000.000000	Trill	12.161155	-34.939671	88.655265	0
445	Spectrogram 1	1	3039.132000	3039.338000	4000.000000	18000.000000	8000.000000	Trill	12.684373	-34.942444	86.711200	0
446	Spectrogram 1	1	3039.582000	3040.298000	4000.000000	18000.000000	8000.000000	Phee	12.572684	-31.560748	101.476962	0
447	Spectrogram 1	1	3050.550000	3050.696000	4000.000000	18000.000000	8000.000000	Trill	8.412238	-33.692671	74.353488	0
448	Spectrogram 1	1	3052.698000	3052.952000	4000.000000	18000.000000	8000.000000	Trill	14.160542	-33.461190	100.393966	0
449	Spectrogram 1	1	3058.464000	3058.682000	4000.000000	18000.000000	8000.000000	Trill	12.628975	-33.839082	79.223253	0
450	Spectrogram 1	1	3080.022000	3080.102000	4000.000000	18000.000000	8000.000000	Trill	11.597396	-35.061740	56.237849	0
451	Spectrogram 1	1	3087.396000	3087.668000	4000.000000	18000.000000	8000.000000	Trill	9.394271	-34.746537	66.535892	0
452	Spectrogram 1	1	3090.450000	3091.604000	4000.000000	18000.000000	8000.000000	Trillphee	5.857356	-34.807286	56.182009	0
453	Spectrogram 1	1	3099.012000	3099.212000	4000.000000	18000.000000	8000.000000	Trill	9.325251	-37.439725	64.312200	0
454	Spectrogram 1	1	3102.454000	3102.840000	4000.000000	18000.000000	8000.000000	Trill	11.589865	-34.811609	86.973787	0
455	Spectrogram 1	1	3114.034000	3114.204000	4000.000000	18000.000000	8000.000000	Trill	9.964909	-34.398143	84.249172	0
456	Spectrogram 1	1	3122.086000	3122.214000	4000.000000	18000.000000	8000.000000	Trill	17.442166	-31.083582	146.113999	0
457	Spectrogram 1	1	3123.454000	3124.758000	4000.000000	18000.000000	8000.000000	Trillphee	11.094720	-28.889236	148.995777	0
458	Spectrogram 1	1	3133.084000	3133.350000	4000.000000	18000.000000	8000.000000	Trill	8.135418	-36.040760	68.892365	0
459	Spectrogram 1	1	3151.900000	3152.184000	4000.000000	18000.000000	8000.000000	Trill	17.946682	-28.269571	160.933912	0
460	Spectrogram 1	1	3152.332000	3152.988000	4000.000000	18000.000000	8000.000000	Trillphee	21.621288	-24.042524	211.001794	0
461	Spectrogram 1	1	3159.412000	3159.600000	4000.000000	18000.000000	8000.000000	Trill	7.207118	-35.861273	74.168445	0
462	Spectrogram 1	1	3165.526000	3165.888000	4000.000000	18000.000000	8000.000000	Trill	13.466543	-34.994390	100.097234	0
463	Spectrogram 1	1	3167.260000	3167.316000	4000.000000	18000.000000	8000.000000	Twitter	8.714283	-30.961149	65.531535	0
464	Spectrogram 1	1	3171.328000	3171.666000	4000.000000	18000.000000	8000.000000	Trill	9.108772	-36.267323	82.501142	0
465	Spectrogram 1	1	3177.688000	3178.032000	4000.000000	18000.000000	8000.000000	Trill	8.338308	-36.309216	72.238768	0
466	Spectrogram 1	1	3197.944000	3199.746000	4000.000000	18000.000000	8000.000000	Trillphee	14.638700	-21.407193	227.202495	0
467	Spectrogram 1	1	3206.576000	3206.884000	4000.000000	18000.000000	8000.000000	Trill	12.685937	-34.650289	80.019670	0
468	Spectrogram 1	1	3216.728000	3216.796000	4000.000000	18000.000000	8000.000000	Twitter	5.012904	-30.294685	59.402109	0
469	Spectrogram 1	1	3216.854000	3216.928000	4000.000000	18000.000000	8000.000000	Twitter	6.218713	-23.454394	66.430022	0
470	Spectrogram 1	1	3217.004000	3217.084000	4000.000000	18000.000000	8000.000000	Twitter	5.443386	-25.679843	58.754322	0
471	Spectrogram 1	1	3217.136000	3217.210000	4000.000000	18000.000000	8000.000000	Twitter	6.473268	-24.405932	60.328671	0
472	Spectrogram 1	1	3217.274000	3217.354000	4000.000000	18000.000000	8000.000000	Twitter	6.451122	-25.499559	57.705443	0
473	Spectrogram 1	1	3217.412000	3217.486000	4000.000000	18000.000000	8000.000000	Twitter	6.776137	-25.227034	60.593452	0
474	Spectrogram 1	1	3217.550000	3217.624000	4000.000000	18000.000000	8000.000000	Twitter	7.341719	-25.025611	59.425724	0
475	Spectrogram 1	1	3217.688000	3217.780000	4000.000000	18000.000000	8000.000000	Twitter	6.980439	-26.813934	64.520971	0
476	Spectrogram 1	1	3217.820000	3217.930000	4000.000000	18000.000000	8000.000000	Twitter	7.442222	-26.920274	95.721853	0
477	Spectrogram 1	1	3217.964000	3218.038000	4000.000000	18000.000000	8000.000000	Twitter	9.743170	-28.371984	108.666921	0
478	Spectrogram 1	1	3230.972000	3231.196000	4000.000000	18000.000000	8000.000000	Trill	10.527021	-34.535155	79.463225	0
479	Spectrogram 1	1	3237.698000	3238.006000	4000.000000	18000.000000	8000.000000	Trill	13.842737	-32.285553	113.901987	0
480	Spectrogram 1	1	3242.240000	3242.542000	4000.000000	18000.000000	8000.000000	Trill	16.343243	-33.818677	106.055304	0
481	Spectrogram 1	1	3262.502000	3262.696000	4000.000000	18000.000000	8000.000000	Trill	6.548738	-34.900880	71.633339	0
482	Spectrogram 1	1	3266.840000	3267.118000	4000.000000	18000.000000	8000.000000	Trill	11.508817	-33.245191	103.287382	0
483	Spectrogram 1	1	3268.034000	3268.306000	4000.000000	18000.000000	8000.000000	Trill	11.217124	-34.452956	78.968902	0
484	Spectrogram 1	1	3271.028000	3271.078000	4000.000000	18000.000000	8000.000000	Twitter	6.936271	-27.376441	60.179081	0
485	Spectrogram 1	1	3271.154000	3271.234000	4000.000000	18000.000000	8000.000000	Twitter	6.012422	-24.810071	65.759319	0
486	Spectrogram 1	1	3271.310000	3271.378000	4000.000000	18000.000000	8000.000000	Twitter	6.715950	-24.751461	53.223943	0
487	Spectrogram 1	1	3271.454000	3271.534000	4000.000000	18000.000000	8000.000000	Twitter	6.375650	-25.113992	60.963388	0
488	Spectrogram 1	1	3271.592000	3271.672000	4000.000000	18000.000000	8000.000000	Twitter	6.784211	-25.025027	64.458202	0
489	Spectrogram 1	1	3271.724000	3271.816000	4000.000000	18000.000000	8000.000000	Twitter	7.094233	-26.173478	73.195274	0
490	Spectrogram 1	1	3271.862000	3271.960000	4000.000000	18000.000000	8000.000000	Twitter	8.268727	-28.402275	110.378239	0
491	Spectrogram 1	1	3272.012000	3272.080000	4000.000000	18000.000000	8000.000000	Twitter	10.504428	-31.290001	93.058672	0
492	Spectrogram 1	1	3277.370000	3277.660000	4000.000000	18000.000000	8000.000000	Trill	8.498471	-35.685885	76.796080	0
493	Spectrogram 1	1	3279.206000	3280.504000	4000.000000	18000.000000	8000.000000	Trillphee	8.064838	-31.985613	83.555593	0
494	Spectrogram 1	1	3283.754000	3283.810000	4000.000000	18000.000000	8000.000000	Twitter	7.620956	-27.661888	78.976340	0
495	Spectrogram 1	1	3283.892000	3283.972000	4000.000000	18000.000000	8000.000000	Twitter	6.607095	-24.822771	69.896979	0
496	Spectrogram 1	1	3284.036000	3284.104000	4000.000000	18000.000000	8000.000000	Twitter	7.640743	-23.597315	55.458305	0
497	Spectrogram 1	1	3284.174000	3284.242000	4000.000000	18000.000000	8000.000000	Twitter	7.509531	-23.960236	53.328350	0
498	Spectrogram 1	1	3284.318000	3284.398000	4000.000000	18000.000000	8000.000000	Twitter	7.059229	-24.783314	53.852963	0
499	Spectrogram 1	1	3284.462000	3284.548000	4000.000000	18000.000000	8000.000000	Twitter	6.706096	-25.580055	57.078525	0
500	Spectrogram 1	1	3284.594000	3284.686000	4000.000000	18000.000000	8000.000000	Twitter	6.893404	-25.378370	60.078157	0
501	Spectrogram 1	1	3284.732000	3284.848000	4000.000000	18000.000000	8000.000000	Twitter	7.642239	-27.114716	85.453698	0
502	Spectrogram 1	1	3284.870000	3284.974000	4000.000000	18000.000000	8000.000000	Twitter	9.858207	-28.765956	105.011535	0
503	Spectrogram 1	1	3286.646000	3287.122000	4000.000000	18000.000000	8000.000000	Trill	11.522011	-35.298038	66.103475	0
504	Spectrogram 1	1	3288.194000	3288.286000	4000.000000	18000.000000	8000.000000	Twitter	5.039539	-27.254952	69.071359	0
505	Spectrogram 1	1	3288.344000	3288.442000	4000.000000	18000.000000	8000.000000	Twitter	7.218029	-24.294994	70.645170	0
506	Spectrogram 1	1	3288.512000	3288.598000	4000.000000	18000.000000	8000.000000	Twitter	7.325453	-23.707881	61.897723	0
507	Spectrogram 1	1	3288.662000	3288.736000	4000.000000	18000.000000	8000.000000	Twitter	8.107457	-22.769524	57.587942	0
508	Spectrogram 1	1	3288.806000	3288.898000	4000.000000	18000.000000	8000.000000	Twitter	7.114194	-24.706651	53.295253	0
509	Spectrogram 1	1	3288.956000	3289.048000	4000.000000	18000.000000	8000.000000	Twitter	7.072244	-24.919264	56.987912	0
510	Spectrogram 1	1	3289.100000	3289.198000	4000.000000	18000.000000	8000.000000	Twitter	6.786662	-25.257095	60.207358	0
511	Spectrogram 1	1	3289.244000	3289.360000	4000.000000	18000.000000	8000.000000	Twitter	6.430487	-26.009795	73.668124	0
512	Spectrogram 1	1	3289.382000	3289.498000	4000.000000	18000.000000	8000.000000	Twitter	8.273947	-25.979149	114.584703	0
513	Spectrogram 1	1	3289.550000	3289.612000	4000.000000	18000.000000	8000.000000	Twitter	12.123249	-26.103462	163.222965	0
514	Spectrogram 1	1	3305.742000	3305.960000	4000.000000	18000.000000	8000.000000	Trill	13.757206	-33.576160	99.147568	0
515	Spectrogram 1	1	3307.236000	3307.610000	4000.000000	18000.000000	8000.000000	Trill	13.353335	-33.936761	100.031921	0
516	Spectrogram 1	1	3311.490000	3311.672000	4000.000000	18000.000000	8000.000000	Trill	15.410473	-36.127838	98.102495	0
517	Spectrogram 1	1	3337.722000	3338.030000	4000.000000	18000.000000	8000.000000	Trill	11.142167	-33.591128	89.352832	0
518	Spectrogram 1	1	3349.518000	3349.640000	4000.000000	18000.000000	8000.000000	Trill	12.245197	-34.379865	88.493065	0
519	Spectrogram 1	1	3356.454000	3356.762000	4000.000000	18000.000000	8000.000000	Trill	14.875107	-31.487741	111.768179	0
520	Spectrogram 1	1	3362.808000	3362.906000	4000.000000	18000.000000	8000.000000	Trill	13.519863	-33.204459	64.073886	0
521	Spectrogram 1	1	3364.740000	3365.930000	4000.000000	18000.000000	8000.000000	Trillphee	10.641793	-25.685681	156.662932	0
522	Spectrogram 1	1	3374.844000	3375.398000	4000.000000	18000.000000	8000.000000	Trill	12.314684	-35.880002	45.115742	0
523	Spectrogram 1	1	3381.426000	3382.520000	4000.000000	18000.000000	8000.000000	Trillphee	12.577478	-27.839833	166.741489	0
524	Spectrogram 1	1	3397.680000	3398.066000	4000.000000	18000.000000	8000.000000	Trill	9.592563	-34.122966	86.104731	0
525	Spectrogram 1	1	3428.362000	3428.610000	4000.000000	18000.000000	8000.000000	Trill	18.205290	-32.158656	121.225609	0
526	Spectrogram 1	1	3456.202000	3456.396000	4000.000000	18000.000000	8000.000000	Trill	10.124199	-35.379115	65.918754	0
527	Spectrogram 1	1	3457.438000	3457.590000	4000.000000	18000.000000	8000.000000	Trill	6.935910	-37.680319	44.089745	0
528	Spectrogram 1	1	3460.660000	3461.190000	4000.000000	18000.000000	8000.000000	Trill	4.273654	-36.175402	40.260511	1
529	Spectrogram 1	1	3461.770000	3461.832000	4000.000000	18000.000000	8000.000000	Twitter	4.907086	-26.259040	64.299749	1
530	Spectrogram 1	1	3461.926000	3462.012000	4000.000000	18000.000000	8000.000000	Twitter	5.468473	-25.298137	61.903316	0
531	Spectrogram 1	1	3462.082000	3462.162000	4000.000000	18000.000000	8000.000000	Twitter	6.093331	-24.922699	55.808821	0
532	Spectrogram 1	1	3462.226000	3462.312000	4000.000000	18000.000000	8000.000000	Twitter	6.154769	-25.087604	57.501656	0
533	Spectrogram 1	1	3462.364000	3462.450000	4000.000000	18000.000000	8000.000000	Twitter	6.560271	-25.625245	57.641379	0
534	Spectrogram 1	1	3462.502000	3462.594000	4000.000000	18000.000000	8000.000000	Twitter	6.255560	-26.629841	55.289756	0
535	Spectrogram 1	1	3462.640000	3462.726000	4000.000000	18000.000000	8000.000000	Twitter	7.284622	-27.065112	74.649182	0
536	Spectrogram 1	1	3462.772000	3462.888000	4000.000000	18000.000000	8000.000000	Twitter	7.751951	-28.035426	81.103449	0
537	Spectrogram 1	1	3462.916000	3463.002000	4000.000000	18000.000000	8000.000000	Twitter	10.109805	-29.694145	108.415905	0
538	Spectrogram 1	1	3471.286000	3472.188000	4000.000000	18000.000000	8000.000000	Trill	7.310261	-36.985691	38.488166	0
539	Spectrogram 1	1	3473.386000	3474.600000	4000.000000	18000.000000	8000.000000	Trillphee	13.072086	-27.393103	150.787885	0
540	Spectrogram 1	1	3511.196000	3511.234000	4000.000000	18000.000000	8000.000000	Twitter	3.942709	-35.852333	49.836164	1
541	Spectrogram 1	1	3511.310000	3511.378000	4000.000000	18000.000000	8000.000000	Twitter	3.997507	-30.663437	67.246078	1
542	Spectrogram 1	1	3511.430000	3511.504000	4000.000000	18000.000000	8000.000000	Twitter	5.109635	-28.170315	66.267244	0
543	Spectrogram 1	1	3511.562000	3511.624000	4000.000000	18000.000000	8000.000000	Twitter	6.565550	-26.655804	55.064543	0
544	Spectrogram 1	1	3511.688000	3511.768000	4000.000000	18000.000000	8000.000000	Twitter	5.440895	-28.485463	53.810093	0
545	Spectrogram 1	1	3511.814000	3511.918000	4000.000000	18000.000000	8000.000000	Twitter	5.372466	-29.988032	72.866663	0
546	Spectrogram 1	1	3511.952000	3512.014000	4000.000000	18000.000000	8000.000000	Twitter	4.726230	-33.660543	62.307203	1
547	Spectrogram 1	1	3513.452000	3513.784000	4000.000000	18000.000000	8000.000000	Trill	11.181280	-35.052839	83.339541	0
548	Spectrogram 1	1	3518.924000	3519.238000	4000.000000	18000.000000	8000.000000	Trill	12.663056	-34.076840	96.970697	0
549	Spectrogram 1	1	3521.594000	3521.926000	4000.000000	18000.000000	8000.000000	Trill	10.592106	-37.356905	68.782917	0
550	Spectrogram 1	1	3563.462000	3563.524000	4000.000000	18000.000000	8000.000000	Twitter	5.849266	-28.836021	59.415054	0
551	Spectrogram 1	1	3563.588000	3563.668000	4000.000000	18000.000000	8000.000000	Twitter	6.360162	-24.302715	70.022497	0
552	Spectrogram 1	1	3563.744000	3563.818000	4000.000000	18000.000000	8000.000000	Twitter	6.464831	-24.666975	57.453248	0
553	Spectrogram 1	1	3563.882000	3563.956000	4000.000000	18000.000000	8000.000000	Twitter	7.219817	-24.287618	57.563330	0
554	Spectrogram 1	1	3564.032000	3564.100000	4000.000000	18000.000000	8000.000000	Twitter	7.794561	-23.509292	57.221320	0
555	Spectrogram 1	1	3564.170000	3564.244000	4000.000000	18000.000000	8000.000000	Twitter	7.553390	-24.503330	54.302474	0
556	Spectrogram 1	1	3564.314000	3564.382000	4000.000000	18000.000000	8000.000000	Twitter	7.977118	-24.242747	56.367891	0
557	Spectrogram 1	1	3564.452000	3564.532000	4000.000000	18000.000000	8000.000000	Twitter	7.753633	-25.252896	59.261686	0
558	Spectrogram 1	1	3564.590000	3564.682000	4000.000000	18000.000000	8000.000000	Twitter	7.451595	-26.722939	62.286746	0
559	Spectrogram 1	1	3564.728000	3564.856000	4000.000000	18000.000000	8000.000000	Twitter	6.688501	-28.500825	66.747132	0
560	Spectrogram 1	1	3564.866000	3564.958000	4000.000000	18000.000000	8000.000000	Twitter	10.307938	-28.014758	113.882808	0
561	Spectrogram 1	1	3564.956000	3564.970000	4000.000000	18000.000000	8000.000000	Trill	6.525738	-39.388869	39.597422	2
562	Spectrogram 1	1	3564.992000	3565.048000	4000.000000	18000.000000	8000.000000	Twitter	13.996577	-29.105429	101.164759	0
563	Spectrogram 1	1	3578.300000	3578.668000	4000.000000	18000.000000	8000.000000	Trill	10.119926	-34.156647	88.514520	0
564	Spectrogram 1	1	3595.526000	3595.690000	4000.000000	18000.000000	8000.000000	Trill	17.396786	-31.227055	101.226619	0
565	Spectrogram 1	1	3597.674000	3598.042000	4000.000000	18000.000000	8000.000000	Trill	15.378959	-31.701033	60.576522	0
566	Spectrogram 1	1	3598.190000	3598.930000	4000.000000	18000.000000	8000.000000	Phee	8.568958	-25.405959	110.886719	0
567	Spectrogram 1	1	3619.644000	3620.060000	4000.000000	18000.000000	8000.000000	Trill	9.596605	-36.216385	64.089122	0
568	Spectrogram 1	1	3622.782000	3623.114000	4000.000000	18000.000000	8000.000000	Trill	11.943836	-36.613260	61.379821	0
569	Spectrogram 1	1	3623.256000	3624.344000	4000.000000	18000.000000	8000.000000	Phee	10.960416	-23.504997	153.200286	0
570	Spectrogram 1	1	3634.590000	3634.682000	4000.000000	18000.000000	8000.000000	Trill	16.808629	-35.689995	85.770708	0
571	Spectrogram 1	1	3636.006000	3637.496000	4000.000000	18000.000000	8000.000000	Trillphee	16.154964	-23.725150	198.715031	0
572	Spectrogram 1	1	3641.922000	3642.302000	4000.000000	18000.000000	8000.000000	Trill	4.535175	-37.797352	46.205390	1
573	Spectrogram 1	1	3658.692000	3658.844000	4000.000000	18000.000000	8000.000000	Trill	15.451082	-30.995311	102.136012	0
574	Spectrogram 1	1	3672.906000	3673.178000	4000.000000	18000.000000	8000.000000	Trill	10.888780	-35.543355	82.863363	0
575	Spectrogram 1	1	3673.800000	3675.152000	4000.000000	18000.000000	8000.000000	Trillphee	14.579287	-27.422837	175.576293	0
576	Spectrogram 1	1	3688.338000	3688.574000	4000.000000	18000.000000	8000.000000	Trill	17.618462	-31.949527	133.539305	0
577	Spectrogram 1	1	3693.042000	3693.380000	4000.000000	18000.000000	8000.000000	Trill	16.849356	-33.746262	128.864940	0
578	Spectrogram 1	1	3693.480000	3694.298000	4000.000000	18000.000000	8000.000000	Phee	16.888658	-22.174023	222.811794	0
579	Spectrogram 1	1	3714.766000	3715.020000	4000.000000	18000.000000	8000.000000	Trill	10.061437	-32.319290	101.373661	0
580	Spectrogram 1	1	3731.464000	3731.874000	4000.000000	18000.000000	8000.000000	Trill	8.645616	-34.942374	76.024619	0
581	Spectrogram 1	1	3737.044000	3738.012000	4000.000000	18000.000000	8000.000000	Trillphee	11.635974	-29.546209	159.830127	0
582	Spectrogram 1	1	3742.618000	3742.902000	4000.000000	18000.000000	8000.000000	Trill	9.100538	-34.587511	53.998789	0
583	Spectrogram 1	1	3749.740000	3750.102000	4000.000000	18000.000000	8000.000000	Trill	9.730564	-38.479185	53.250177	0
584	Spectrogram 1	1	3756.952000	3757.212000	4000.000000	18000.000000	8000.000000	Trill	10.941120	-36.827521	57.267174	0
585	Spectrogram 1	1	3759.496000	3759.528000	4000.000000	18000.000000	8000.000000	Trill	14.169249	-35.549608	31.626859	0
586	Spectrogram 1	1	3770.956000	3771.132000	4000.000000	18000.000000	8000.000000	Trill	10.761848	-35.865951	95.275332	0
587	Spectrogram 1	1	3776.860000	3776.946000	4000.000000	18000.000000	8000.000000	Trill	7.916054	-37.658486	45.318725	0
588	Spectrogram 1	1	3821.912000	3822.046000	4000.000000	18000.000000	8000.000000	Trill	12.975556	-31.989356	71.702235	0
589	Spectrogram 1	1	3826.706000	3826.978000	4000.000000	18000.000000	8000.000000	Trill	13.261167	-31.192602	105.879353	0
590	Spectrogram 1	1	3840.398000	3840.832000	4000.000000	18000.000000	8000.000000	Trill	8.268079	-35.236761	62.677491	0
591	Spectrogram 1	1	3899.828000	3899.980000	4000.000000	18000.000000	8000.000000	Trill	10.205723	-34.784472	60.818415	0
592	Spectrogram 1	1	3903.252000	3903.470000	4000.000000	18000.000000	8000.000000	Trill	9.451430	-35.227144	84.515757	0
593	Spectrogram 1	1	3917.604000	3917.870000	4000.000000	18000.000000	8000.000000	Trill	11.692855	-33.923495	75.381508	0
594	Spectrogram 1	1	3929.670000	3929.876000	4000.000000	18000.000000	8000.000000	Trill	8.070026	-37.333986	58.050128	0
595	Spectrogram 1	1	3935.100000	3935.492000	4000.000000	18000.000000	8000.000000	Trill	9.281197	-36.714352	78.288123	0
596	Spectrogram 1	1	3951.774000	3952.106000	4000.000000	18000.000000	8000.000000	Trill	12.771871	-31.942777	120.196756	0
597	Spectrogram 1	1	3952.800000	3952.880000	4000.000000	18000.000000	8000.000000	Twitter	4.292852	-27.704118	85.397375	1
598	Spectrogram 1	1	3952.956000	3953.048000	4000.000000	18000.000000	8000.000000	Twitter	5.613493	-24.653090	77.047243	0
599	Spectrogram 1	1	3953.106000	3953.210000	4000.000000	18000.000000	8000.000000	Twitter	5.063669	-27.059224	67.091926	0
600	Spectrogram 1	1	3953.250000	3953.330000	4000.000000	18000.000000	8000.000000	Twitter	6.014819	-26.053878	60.165583	0
601	Spectrogram 1	1	3953.388000	3953.468000	4000.000000	18000.000000	8000.000000	Twitter	6.171279	-26.314506	55.039744	0
602	Spectrogram 1	1	3953.526000	3953.606000	4000.000000	18000.000000	8000.000000	Twitter	6.454174	-25.780029	55.431891	0
603	Spectrogram 1	1	3953.658000	3953.732000	4000.000000	18000.000000	8000.000000	Twitter	7.115030	-25.186981	56.779701	0
604	Spectrogram 1	1	3953.796000	3953.876000	4000.000000	18000.000000	8000.000000	Twitter	6.472363	-26.800185	56.289487	0
605	Spectrogram 1	1	3953.922000	3954.020000	4000.000000	18000.000000	8000.000000	Twitter	6.776686	-27.335181	69.937400	0
606	Spectrogram 1	1	3954.048000	3954.140000	4000.000000	18000.000000	8000.000000	Twitter	7.360587	-27.086122	126.740779	0
607	Spectrogram 1	1	3954.186000	3954.266000	4000.000000	18000.000000	8000.000000	Twitter	9.347491	-29.165544	120.972865	0
608	Spectrogram 1	1	3962.322000	3962.594000	4000.000000	18000.000000	8000.000000	Trill	10.890822	-32.727019	90.961760	0
609	Spectrogram 1	1	3963.348000	3963.404000	4000.000000	18000.000000	8000.000000	Twitter	3.959886	-30.617760	46.542293	1
610	Spectrogram 1	1	3963.492000	3963.572000	4000.000000	18000.000000	8000.000000	Twitter	5.522045	-24.030973	62.894552	0
611	Spectrogram 1	1	3963.648000	3963.716000	4000.000000	18000.000000	8000.000000	Twitter	6.479823	-24.114878	57.278482	0
612	Spectrogram 1	1	3963.792000	3963.860000	4000.000000	18000.000000	8000.000000	Twitter	6.557851	-24.723313	56.151355	0
613	Spectrogram 1	1	3963.930000	3964.004000	4000.000000	18000.000000	8000.000000	Twitter	6.620755	-25.218664	60.775780	0
614	Spectrogram 1	1	3964.062000	3964.148000	4000.000000	18000.000000	8000.000000	Twitter	5.922351	-27.098846	62.030100	0
615	Spectrogram 1	1	3964.194000	3964.310000	4000.000000	18000.000000	8000.000000	Twitter	6.096045	-28.770294	81.791212	0
616	Spectrogram 1	1	3964.338000	3964.406000	4000.000000	18000.000000	8000.000000	Trill	10.988018	-29.472010	81.865206	0
617	Spectrogram 1	1	3978.264000	3978.656000	4000.000000	18000.000000	8000.000000	Trill	11.003080	-33.547709	90.882088	0
618	Spectrogram 1	1	3979.596000	3980.720000	4000.000000	18000.000000	8000.000000	Trillphee	4.809290	-27.984186	109.790828	1
619	Spectrogram 1	1	4007.458000	4007.784000	4000.000000	18000.000000	8000.000000	Trill	13.810680	-31.370424	56.414791	0
620	Spectrogram 1	1	4011.598000	4011.876000	4000.000000	18000.000000	8000.000000	Trill	13.269054	-34.491167	98.687039	0
621	Spectrogram 1	1	4015.732000	4016.058000	4000.000000	18000.000000	8000.000000	Trill	10.949134	-35.559671	67.157302	0
622	Spectrogram 1	1	4057.480000	4057.794000	4000.000000	18000.000000	8000.000000	Trill	10.675883	-33.742458	104.047555	0
623	Spectrogram 1	1	4076.752000	4076.820000	4000.000000	18000.000000	8000.000000	Trill	7.878794	-31.643391	50.743910	0
624	Spectrogram 1	1	4076.878000	4076.970000	4000.000000	18000.000000	8000.000000	Twitter	4.479675	-29.182539	58.041697	1
625	Spectrogram 1	1	4077.004000	4077.078000	4000.000000	18000.000000	8000.000000	Twitter	5.083030	-27.415517	61.517973	0
626	Spectrogram 1	1	4077.136000	4077.204000	4000.000000	18000.000000	8000.000000	Twitter	5.735487	-26.341874	60.735813	0
627	Spectrogram 1	1	4077.244000	4077.342000	4000.000000	18000.000000	8000.000000	Twitter	5.757062	-27.787413	63.687425	0
