Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
1014	Spectrogram 1	1	4771.130000	4771.150000	4000.000000	18000.000000	8000.000000	Trill	6.285182	-36.021399	36.318487	2
1015	Spectrogram 1	1	4771.250000	4771.276000	4000.000000	18000.000000	8000.000000	Trill	6.260887	-36.600419	40.500517	0
1016	Spectrogram 1	1	4771.376000	4771.408000	4000.000000	18000.000000	8000.000000	Trill	6.206018	-36.643518	39.267931	0
1017	Spectrogram 1	1	4777.898000	4778.188000	4000.000000	18000.000000	8000.000000	Trillphee	10.142928	-37.785055	51.027767	0
1018	Spectrogram 1	1	4782.854000	4783.246000	4000.000000	18000.000000	8000.000000	Trillphee	6.813478	-35.449954	44.945657	0
1019	Spectrogram 1	1	4783.310000	4783.384000	4000.000000	18000.000000	8000.000000	Trill	7.185099	-39.056544	32.531844	0
1020	Spectrogram 1	1	4821.948000	4822.268000	4000.000000	18000.000000	8000.000000	Trillphee	10.665359	-37.287151	49.907525	0
1021	Spectrogram 1	1	4826.400000	4826.762000	4000.000000	18000.000000	8000.000000	Trillphee	9.825712	-36.566672	59.378275	0
1022	Spectrogram 1	1	4826.844000	4826.966000	4000.000000	18000.000000	8000.000000	Trillphee	8.436901	-37.331757	51.600328	0
1023	Spectrogram 1	1	4866.888000	4866.998000	4000.000000	18000.000000	8000.000000	Trill	5.141335	-38.004025	33.125199	1
1024	Spectrogram 1	1	4870.590000	4870.670000	4000.000000	18000.000000	8000.000000	Trill	7.840032	-39.695032	31.330099	3
1025	Spectrogram 1	1	4886.082000	4886.150000	4000.000000	18000.000000	8000.000000	Trill	4.258432	-38.110659	32.639917	1
1026	Spectrogram 1	1	4886.394000	4886.540000	4000.000000	18000.000000	8000.000000	Trillphee	12.415125	-37.240630	37.645512	0
1027	Spectrogram 1	1	4886.640000	4886.918000	4000.000000	18000.000000	8000.000000	Trillphee	12.664700	-36.045051	49.686156	0
1028	Spectrogram 1	1	4886.940000	4887.014000	4000.000000	18000.000000	8000.000000	Trillphee	7.472110	-35.867749	44.176904	0
1029	Spectrogram 1	1	4914.310000	4914.402000	4000.000000	18000.000000	8000.000000	Trill	10.209920	-37.431918	37.766297	0
1030	Spectrogram 1	1	4914.502000	4914.594000	4000.000000	18000.000000	8000.000000	Trillphee	10.197472	-39.469450	35.727256	0
1031	Spectrogram 1	1	4914.676000	4914.906000	4000.000000	18000.000000	8000.000000	Trillphee	6.130191	-37.647615	36.206314	0
1032	Spectrogram 1	1	4914.928000	4915.020000	4000.000000	18000.000000	8000.000000	Trill	5.747588	-37.408629	35.158976	1
1033	Spectrogram 1	1	4916.638000	4916.688000	4000.000000	18000.000000	8000.000000	Trill	9.213281	-37.353376	33.037868	0
1034	Spectrogram 1	1	4917.400000	4917.492000	4000.000000	18000.000000	8000.000000	Trill	7.418556	-37.590946	43.388321	0
1035	Spectrogram 1	1	4917.562000	4917.642000	4000.000000	18000.000000	8000.000000	Trill	4.581160	-34.812322	46.168839	1
1036	Spectrogram 1	1	4918.060000	4918.218000	4000.000000	18000.000000	8000.000000	Trill	5.388386	-34.116052	43.956166	1
1037	Spectrogram 1	1	4926.304000	4926.384000	4000.000000	18000.000000	8000.000000	Trillphee	7.658200	-37.673526	35.216651	0
1038	Spectrogram 1	1	4926.748000	4926.882000	4000.000000	18000.000000	8000.000000	Trillphee	7.016072	-37.563341	37.947219	0
1039	Spectrogram 1	1	4935.202000	4935.264000	4000.000000	18000.000000	8000.000000	Trill	5.805460	-38.249712	33.273427	1
1040	Spectrogram 1	1	4947.172000	4947.282000	4000.000000	18000.000000	8000.000000	Trill	5.494269	-36.596682	36.760367	1
1041	Spectrogram 1	1	4966.948000	4967.280000	4000.000000	18000.000000	8000.000000	Trillphee	8.701219	-38.074682	41.243786	0
1042	Spectrogram 1	1	4978.564000	4978.644000	4000.000000	18000.000000	8000.000000	Trillphee	9.209444	-37.769608	35.924568	0
1043	Spectrogram 1	1	4978.720000	4978.800000	4000.000000	18000.000000	8000.000000	Trill	8.989092	-33.840867	44.081869	0
1044	Spectrogram 1	1	4979.098000	4979.160000	4000.000000	18000.000000	8000.000000	Trill	8.102936	-29.946635	55.891645	0
1045	Spectrogram 1	1	5000.336000	5000.416000	4000.000000	18000.000000	8000.000000	Trill	7.708767	-39.429139	31.145872	3
1046	Spectrogram 1	1	5004.842000	5004.982000	4000.000000	18000.000000	8000.000000	Trillphee	6.258841	-38.549320	31.480357	3
1047	Spectrogram 1	1	5006.324000	5006.428000	4000.000000	18000.000000	8000.000000	Trillphee	11.785430	-31.687843	78.127703	0
1048	Spectrogram 1	1	5006.468000	5006.560000	4000.000000	18000.000000	8000.000000	Trill	7.074788	-33.003159	50.002846	0
1049	Spectrogram 1	1	5007.554000	5007.646000	4000.000000	18000.000000	8000.000000	Trill	8.744132	-36.352846	32.914247	0
1050	Spectrogram 1	1	5009.258000	5009.458000	4000.000000	18000.000000	8000.000000	Trillphee	8.838888	-36.580921	45.764791	0
1051	Spectrogram 1	1	5009.570000	5009.656000	4000.000000	18000.000000	8000.000000	Trill	5.542950	-37.710643	32.970128	1
1052	Spectrogram 1	1	5013.302000	5013.508000	4000.000000	18000.000000	8000.000000	Trill	11.611026	-35.555872	47.791115	0
1053	Spectrogram 1	1	5015.954000	5016.040000	4000.000000	18000.000000	8000.000000	Trill	4.437763	-34.093118	40.637177	1
1054	Spectrogram 1	1	5036.060000	5037.988000	4000.000000	18000.000000	8000.000000	Trillphee	4.397302	-24.652442	71.764152	1
1055	Spectrogram 1	1	5038.178000	5038.336000	4000.000000	18000.000000	8000.000000	Trill	4.198890	-37.792035	32.770400	1
1056	Spectrogram 1	1	5039.306000	5039.554000	4000.000000	18000.000000	8000.000000	Trill	4.307800	-36.917297	32.938312	1
1057	Spectrogram 1	1	5041.190000	5041.282000	4000.000000	18000.000000	8000.000000	Trill	9.100609	-38.577581	32.503303	0
1058	Spectrogram 1	1	5041.916000	5042.614000	4000.000000	18000.000000	8000.000000	Trillphee	10.781077	-34.648202	63.060529	0
1059	Spectrogram 1	1	5051.012000	5052.322000	4000.000000	18000.000000	8000.000000	Trill	5.030192	-35.838990	34.712050	1
1060	Spectrogram 1	1	5065.820000	5065.870000	4000.000000	18000.000000	8000.000000	Trill	5.978785	-35.721198	36.675003	1
1061	Spectrogram 1	1	5066.060000	5066.218000	4000.000000	18000.000000	8000.000000	Phee	6.818379	-33.779007	48.184249	0
1062	Spectrogram 1	1	5072.138000	5072.170000	4000.000000	18000.000000	8000.000000	Trill	5.552185	-35.477975	43.256854	1
1063	Spectrogram 1	1	5072.504000	5072.530000	4000.000000	18000.000000	8000.000000	Trill	5.604332	-37.222258	39.602658	1
1064	Spectrogram 1	1	5072.732000	5072.746000	4000.000000	18000.000000	8000.000000	Trill	9.028920	-33.959175	46.638932	2
1065	Spectrogram 1	1	5074.802000	5075.056000	4000.000000	18000.000000	8000.000000	Trillphee	10.455567	-34.751095	66.195148	0
1066	Spectrogram 1	1	5075.204000	5075.290000	4000.000000	18000.000000	8000.000000	Phee	15.724236	-28.349564	82.405122	0
1067	Spectrogram 1	1	5075.510000	5075.776000	4000.000000	18000.000000	8000.000000	Phee	15.137245	-27.819243	85.037720	0
1068	Spectrogram 1	1	5077.004000	5077.084000	4000.000000	18000.000000	8000.000000	Trill	6.072449	-38.688116	31.843613	3
1069	Spectrogram 1	1	5077.688000	5077.810000	4000.000000	18000.000000	8000.000000	Trillphee	4.654308	-36.283717	32.292431	1
1070	Spectrogram 1	1	5088.332000	5088.400000	4000.000000	18000.000000	8000.000000	Trill	5.232914	-35.211333	33.494765	1
1071	Spectrogram 1	1	5100.708000	5101.490000	4000.000000	18000.000000	8000.000000	Trill	4.387985	-37.183477	32.063867	1
1072	Spectrogram 1	1	5106.966000	5107.532000	4000.000000	18000.000000	8000.000000	Phee	9.183205	-28.767296	62.360442	0
1073	Spectrogram 1	1	5107.572000	5107.850000	4000.000000	18000.000000	8000.000000	Phee	11.197254	-32.306976	61.657715	0
1074	Spectrogram 1	1	5111.094000	5111.204000	4000.000000	18000.000000	8000.000000	Trill	5.665176	-36.482559	34.579414	1
1075	Spectrogram 1	1	5111.454000	5111.522000	4000.000000	18000.000000	8000.000000	Trill	6.679169	-35.735532	36.209917	0
1076	Spectrogram 1	1	5121.384000	5123.000000	4000.000000	18000.000000	8000.000000	Phee	7.800957	-31.804087	37.982246	0
1077	Spectrogram 1	1	5123.862000	5124.170000	4000.000000	18000.000000	8000.000000	Trillphee	13.213147	-38.080863	37.583336	0
1078	Spectrogram 1	1	5124.528000	5124.572000	4000.000000	18000.000000	8000.000000	Trill	6.261179	-38.710095	33.307907	0
1079	Spectrogram 1	1	5124.630000	5124.692000	4000.000000	18000.000000	8000.000000	Trill	4.827058	-36.582849	32.192080	1
1080	Spectrogram 1	1	5125.848000	5125.904000	4000.000000	18000.000000	8000.000000	Trill	13.608681	-37.149636	37.448494	0
1081	Spectrogram 1	1	5177.820000	5177.876000	4000.000000	18000.000000	8000.000000	Trill	6.526578	-37.180500	36.834144	0
1082	Spectrogram 1	1	5188.656000	5188.760000	4000.000000	18000.000000	8000.000000	Trillphee	10.109366	-33.293596	59.661239	0
1083	Spectrogram 1	1	5188.794000	5188.886000	4000.000000	18000.000000	8000.000000	Trillphee	12.726545	-32.522919	64.770110	0
1084	Spectrogram 1	1	5188.968000	5189.024000	4000.000000	18000.000000	8000.000000	Trillphee	10.557582	-33.165450	56.022167	0
1085	Spectrogram 1	1	5207.878000	5209.728000	4000.000000	18000.000000	8000.000000	Phee	9.795459	-25.863522	92.234912	0
1086	Spectrogram 1	1	5238.394000	5240.538000	4000.000000	18000.000000	8000.000000	Phee	15.793500	-21.805229	180.581980	0
1087	Spectrogram 1	1	5246.164000	5246.460000	4000.000000	18000.000000	8000.000000	Trill	8.350472	-35.533765	50.758745	0
1088	Spectrogram 1	1	5247.946000	5247.960000	4000.000000	18000.000000	8000.000000	Phee	6.114522	-36.030894	38.062361	2
1089	Spectrogram 1	1	5249.050000	5249.118000	4000.000000	18000.000000	8000.000000	Trill	6.866692	-37.855188	30.189913	3
1090	Spectrogram 1	1	5249.194000	5249.304000	4000.000000	18000.000000	8000.000000	Trill	6.232135	-35.001476	40.577742	0
1091	Spectrogram 1	1	5249.422000	5249.568000	4000.000000	18000.000000	8000.000000	Trillphee	4.422708	-37.572926	35.649429	1
1092	Spectrogram 1	1	5252.734000	5253.144000	4000.000000	18000.000000	8000.000000	Phee	10.339933	-32.592816	89.956561	0
1093	Spectrogram 1	1	5267.284000	5267.364000	4000.000000	18000.000000	8000.000000	Trill	9.164639	-35.578025	42.844255	0
1094	Spectrogram 1	1	5267.416000	5267.496000	4000.000000	18000.000000	8000.000000	Trill	12.460732	-34.809269	49.654406	0
1095	Spectrogram 1	1	5267.578000	5267.664000	4000.000000	18000.000000	8000.000000	Trill	12.338111	-33.018045	62.487505	0
1096	Spectrogram 1	1	5267.788000	5267.916000	4000.000000	18000.000000	8000.000000	Phee	11.683315	-26.953956	80.446494	0
1097	Spectrogram 1	1	5283.940000	5283.996000	4000.000000	18000.000000	8000.000000	Trillphee	5.468154	-35.838150	32.741309	1
1098	Spectrogram 1	1	5291.638000	5292.618000	4000.000000	18000.000000	8000.000000	Phee	8.740251	-29.970285	90.272474	0
1099	Spectrogram 1	1	5296.210000	5296.284000	4000.000000	18000.000000	8000.000000	Trill	9.155558	-37.628762	32.726815	0
1100	Spectrogram 1	1	5301.302000	5301.388000	4000.000000	18000.000000	8000.000000	Trill	12.792673	-38.598779	37.184380	0
1101	Spectrogram 1	1	5314.844000	5314.900000	4000.000000	18000.000000	8000.000000	Trill	5.391035	-34.405029	34.448263	1
1102	Spectrogram 1	1	5315.108000	5315.164000	4000.000000	18000.000000	8000.000000	Trill	5.617682	-36.034028	33.746837	1
1103	Spectrogram 1	1	5323.934000	5324.032000	4000.000000	18000.000000	8000.000000	Trill	7.182174	-33.386619	42.318039	0
1104	Spectrogram 1	1	5324.096000	5324.140000	4000.000000	18000.000000	8000.000000	Trill	5.644745	-32.673349	44.720950	1
1105	Spectrogram 1	1	5325.494000	5326.072000	4000.000000	18000.000000	8000.000000	Trillphee	13.082180	-32.226827	71.672918	0
1106	Spectrogram 1	1	5326.106000	5326.228000	4000.000000	18000.000000	8000.000000	Trillphee	8.835136	-33.742832	47.613506	0
1107	Spectrogram 1	1	5326.370000	5326.654000	4000.000000	18000.000000	8000.000000	Trill	7.036306	-34.371377	55.592956	0
1108	Spectrogram 1	1	5327.012000	5327.092000	4000.000000	18000.000000	8000.000000	Trill	12.414673	-33.289042	77.724825	0
1109	Spectrogram 1	1	5327.804000	5327.830000	4000.000000	18000.000000	8000.000000	Trill	12.986786	-37.436129	49.139555	0
1110	Spectrogram 1	1	5329.190000	5329.282000	4000.000000	18000.000000	8000.000000	Trillphee	6.735541	-31.862992	65.492884	0
1111	Spectrogram 1	1	5329.460000	5329.486000	4000.000000	18000.000000	8000.000000	Trill	8.249223	-38.141578	36.218974	0
1112	Spectrogram 1	1	5329.808000	5329.900000	4000.000000	18000.000000	8000.000000	Trill	8.473755	-35.823075	40.470720	0
1113	Spectrogram 1	1	5331.764000	5331.844000	4000.000000	18000.000000	8000.000000	Trill	9.953299	-35.214450	39.584958	0
1114	Spectrogram 1	1	5332.364000	5332.390000	4000.000000	18000.000000	8000.000000	Trill	5.823530	-37.163886	37.002667	1
1115	Spectrogram 1	1	5334.158000	5334.760000	4000.000000	18000.000000	8000.000000	Phee	9.190825	-34.720546	61.403847	0
1116	Spectrogram 1	1	5338.256000	5339.230000	4000.000000	18000.000000	8000.000000	Phee	14.969775	-26.838611	129.855424	0
1117	Spectrogram 1	1	5341.652000	5341.840000	4000.000000	18000.000000	8000.000000	Trillphee	10.098837	-37.859333	44.403139	0
1118	Spectrogram 1	1	5345.294000	5345.398000	4000.000000	18000.000000	8000.000000	Trill	5.358977	-35.975014	36.162951	1
1119	Spectrogram 1	1	5347.268000	5347.420000	4000.000000	18000.000000	8000.000000	Trillphee	5.342065	-34.324727	33.738946	1
1120	Spectrogram 1	1	5348.960000	5349.016000	4000.000000	18000.000000	8000.000000	Trill	9.424230	-37.586368	32.342968	0
1121	Spectrogram 1	1	5411.340000	5411.498000	4000.000000	18000.000000	8000.000000	Trill	5.579814	-35.623222	36.422047	1
1122	Spectrogram 1	1	5411.544000	5411.672000	4000.000000	18000.000000	8000.000000	Trill	5.176963	-35.218025	35.799148	1
1123	Spectrogram 1	1	5416.224000	5416.310000	4000.000000	18000.000000	8000.000000	Trillphee	6.669229	-39.526597	33.363208	0
1124	Spectrogram 1	1	5455.092000	5455.208000	4000.000000	18000.000000	8000.000000	Trill	5.022148	-36.092264	37.355846	1
1125	Spectrogram 1	1	5455.248000	5455.382000	4000.000000	18000.000000	8000.000000	Trill	4.858339	-35.410409	36.777122	1
1126	Spectrogram 1	1	5455.410000	5455.832000	4000.000000	18000.000000	8000.000000	Trill	4.870406	-34.804695	41.045056	1
1127	Spectrogram 1	1	5471.544000	5472.788000	4000.000000	18000.000000	8000.000000	Trillphee	4.755439	-35.066493	48.617480	1
1128	Spectrogram 1	1	5476.104000	5476.352000	4000.000000	18000.000000	8000.000000	Trillphee	6.168021	-35.867563	41.322863	0
1129	Spectrogram 1	1	5477.382000	5477.438000	4000.000000	18000.000000	8000.000000	Phee	5.427146	-34.636539	45.864848	1
1130	Spectrogram 1	1	5477.526000	5477.570000	4000.000000	18000.000000	8000.000000	Trill	8.275563	-35.494753	53.213588	0
1131	Spectrogram 1	1	5479.488000	5479.604000	4000.000000	18000.000000	8000.000000	Trillphee	11.465723	-31.970439	67.853776	0
1132	Spectrogram 1	1	5480.526000	5480.630000	4000.000000	18000.000000	8000.000000	Trill	10.266356	-33.997175	75.955516	0
1133	Spectrogram 1	1	5482.230000	5482.304000	4000.000000	18000.000000	8000.000000	Trill	11.232882	-28.710691	66.801439	0
1134	Spectrogram 1	1	5482.812000	5483.240000	4000.000000	18000.000000	8000.000000	Trillphee	6.639445	-34.348502	58.253974	0
1135	Spectrogram 1	1	5485.344000	5485.538000	4000.000000	18000.000000	8000.000000	Trillphee	7.100828	-33.877273	57.762624	0
1136	Spectrogram 1	1	5485.560000	5485.628000	4000.000000	18000.000000	8000.000000	Trill	7.071345	-33.126560	39.940718	0
1137	Spectrogram 1	1	5487.864000	5488.010000	4000.000000	18000.000000	8000.000000	Trillphee	9.616958	-33.544231	66.517857	0
1138	Spectrogram 1	1	5492.670000	5492.726000	4000.000000	18000.000000	8000.000000	Trill	18.203218	-32.815296	64.525363	0
1139	Spectrogram 1	1	5497.410000	5497.658000	4000.000000	18000.000000	8000.000000	Trillphee	5.882484	-34.463205	78.176747	1
1140	Spectrogram 1	1	5497.710000	5497.886000	4000.000000	18000.000000	8000.000000	Phee	5.036485	-37.993007	32.327521	1
1141	Spectrogram 1	1	5525.272000	5525.322000	4000.000000	18000.000000	8000.000000	Trill	8.574601	-37.747819	30.176553	3
1142	Spectrogram 1	1	5527.882000	5527.962000	4000.000000	18000.000000	8000.000000	Trill	7.243832	-39.210070	33.072484	0
1143	Spectrogram 1	1	5528.266000	5528.646000	4000.000000	18000.000000	8000.000000	Trillphee	7.806319	-33.481198	58.434389	0
1144	Spectrogram 1	1	5528.788000	5529.210000	4000.000000	18000.000000	8000.000000	Phee	10.483070	-30.778196	77.795175	0
1145	Spectrogram 1	1	5530.930000	5531.178000	4000.000000	18000.000000	8000.000000	Phee	4.318718	-34.714356	40.593810	1
1146	Spectrogram 1	1	5532.052000	5532.102000	4000.000000	18000.000000	8000.000000	Trill	12.043386	-37.522954	41.902392	0
1147	Spectrogram 1	1	5532.544000	5532.618000	4000.000000	18000.000000	8000.000000	Trill	9.464278	-33.144865	63.526276	0
1148	Spectrogram 1	1	5534.524000	5534.598000	4000.000000	18000.000000	8000.000000	Trill	7.344766	-38.188575	32.603404	0
1149	Spectrogram 1	1	5536.936000	5537.040000	4000.000000	18000.000000	8000.000000	Trill	7.669629	-38.320125	40.658501	0
1150	Spectrogram 1	1	5538.094000	5538.240000	4000.000000	18000.000000	8000.000000	Trillphee	9.261772	-33.499376	77.684207	0
1151	Spectrogram 1	1	5538.340000	5538.630000	4000.000000	18000.000000	8000.000000	Trillphee	6.072555	-30.770372	57.043723	0
1152	Spectrogram 1	1	5539.678000	5539.788000	4000.000000	18000.000000	8000.000000	Trillphee	7.968711	-36.938916	31.660181	3
1153	Spectrogram 1	1	5539.840000	5539.938000	4000.000000	18000.000000	8000.000000	Trill	9.354919	-32.643187	47.955958	0
1154	Spectrogram 1	1	5553.562000	5554.692000	4000.000000	18000.000000	8000.000000	Trillphee	15.162778	-30.351574	100.449719	0
1155	Spectrogram 1	1	5566.234000	5566.368000	4000.000000	18000.000000	8000.000000	Trill	4.575853	-37.354690	40.886770	1
1156	Spectrogram 1	1	5573.608000	5573.688000	4000.000000	18000.000000	8000.000000	Trill	7.135316	-38.761770	30.751218	3
1157	Spectrogram 1	1	5573.740000	5573.862000	4000.000000	18000.000000	8000.000000	Trill	6.656877	-37.480754	41.296486	0
1158	Spectrogram 1	1	5575.636000	5575.842000	4000.000000	18000.000000	8000.000000	Trillphee	9.074242	-33.399166	60.042641	0
1159	Spectrogram 1	1	5577.034000	5577.504000	4000.000000	18000.000000	8000.000000	Trillphee	10.851413	-35.227571	68.414663	0
1160	Spectrogram 1	1	5577.664000	5579.208000	4000.000000	18000.000000	8000.000000	Trill	6.323061	-36.281164	38.148899	0
1161	Spectrogram 1	1	5579.848000	5579.958000	4000.000000	18000.000000	8000.000000	Trillphee	14.804194	-29.561311	94.863821	0
1162	Spectrogram 1	1	5610.140000	5610.628000	4000.000000	18000.000000	8000.000000	Trillphee	5.406264	-34.484867	65.477972	1
1163	Spectrogram 1	1	5611.400000	5611.426000	4000.000000	18000.000000	8000.000000	Trill	6.047272	-36.756391	43.807520	0
1164	Spectrogram 1	1	5623.214000	5623.318000	4000.000000	18000.000000	8000.000000	Phee	5.772182	-31.075154	42.882094	1
1165	Spectrogram 1	1	5644.226000	5645.152000	4000.000000	18000.000000	8000.000000	Trillphee	13.223056	-32.534734	74.552175	0
1166	Spectrogram 1	1	5654.096000	5655.244000	4000.000000	18000.000000	8000.000000	Phee	9.311335	-29.858552	61.151369	0
1167	Spectrogram 1	1	5657.720000	5657.782000	4000.000000	18000.000000	8000.000000	Trill	15.421812	-33.622806	53.056313	0
1168	Spectrogram 1	1	5657.930000	5657.992000	4000.000000	18000.000000	8000.000000	Trill	9.572568	-37.218784	41.249162	0
1169	Spectrogram 1	1	5658.080000	5658.292000	4000.000000	18000.000000	8000.000000	Trillphee	9.921683	-36.171426	51.990563	0
1170	Spectrogram 1	1	5658.410000	5658.784000	4000.000000	18000.000000	8000.000000	Trill	9.165438	-35.908506	51.644792	0
1171	Spectrogram 1	1	5658.962000	5659.084000	4000.000000	18000.000000	8000.000000	Trill	9.908000	-36.611148	48.137745	0
1172	Spectrogram 1	1	5659.118000	5659.204000	4000.000000	18000.000000	8000.000000	Trillphee	8.584442	-37.292297	32.538068	0
1173	Spectrogram 1	1	5659.502000	5659.702000	4000.000000	18000.000000	8000.000000	Trill	8.136077	-36.899649	37.384998	0
1174	Spectrogram 1	1	5662.910000	5663.320000	4000.000000	18000.000000	8000.000000	Trillphee	15.814733	-32.051081	83.669000	0
1175	Spectrogram 1	1	5664.284000	5665.264000	4000.000000	18000.000000	8000.000000	Trillphee	10.500027	-30.833765	86.779201	0
1176	Spectrogram 1	1	5666.510000	5666.824000	4000.000000	18000.000000	8000.000000	Trill	14.421878	-31.643201	97.093120	0
1177	Spectrogram 1	1	5667.182000	5667.502000	4000.000000	18000.000000	8000.000000	Trillphee	8.217332	-34.240920	52.722555	0
1178	Spectrogram 1	1	5668.232000	5668.348000	4000.000000	18000.000000	8000.000000	Trill	6.807957	-37.658554	38.979757	0
1179	Spectrogram 1	1	5671.556000	5671.666000	4000.000000	18000.000000	8000.000000	Trill	12.672310	-32.248124	68.793440	0
1180	Spectrogram 1	1	5671.838000	5671.918000	4000.000000	18000.000000	8000.000000	Trillphee	15.002453	-31.601353	59.492070	0
1181	Spectrogram 1	1	5673.488000	5673.538000	4000.000000	18000.000000	8000.000000	Trill	14.558432	-35.306841	52.761225	0
1182	Spectrogram 1	1	5677.058000	5677.180000	4000.000000	18000.000000	8000.000000	Trill	12.492108	-35.350557	54.805694	0
1183	Spectrogram 1	1	5677.520000	5677.618000	4000.000000	18000.000000	8000.000000	Trill	12.260940	-30.212273	69.570653	0
1184	Spectrogram 1	1	5710.128000	5710.832000	4000.000000	18000.000000	8000.000000	Phee	6.999730	-34.779263	59.672721	0
1185	Spectrogram 1	1	5712.630000	5712.836000	4000.000000	18000.000000	8000.000000	Trill	5.181814	-36.707757	32.273751	1
1186	Spectrogram 1	1	5716.104000	5716.172000	4000.000000	18000.000000	8000.000000	Trill	6.442564	-34.067441	66.160073	0
1187	Spectrogram 1	1	5732.976000	5733.092000	4000.000000	18000.000000	8000.000000	Trill	7.681650	-35.742092	40.805934	0
1188	Spectrogram 1	1	5760.342000	5760.404000	4000.000000	18000.000000	8000.000000	Trill	8.284550	-37.051174	44.312931	0
1189	Spectrogram 1	1	5776.650000	5776.916000	4000.000000	18000.000000	8000.000000	Phee	6.911649	-27.215958	69.936370	0
1190	Spectrogram 1	1	5778.612000	5778.692000	4000.000000	18000.000000	8000.000000	Trillphee	12.986181	-34.447620	60.871098	0
1191	Spectrogram 1	1	5780.430000	5780.486000	4000.000000	18000.000000	8000.000000	Trill	6.034315	-33.862255	34.579065	0
1192	Spectrogram 1	1	5786.694000	5786.762000	4000.000000	18000.000000	8000.000000	Trill	15.136269	-32.862126	63.137617	0
1193	Spectrogram 1	1	5786.868000	5786.948000	4000.000000	18000.000000	8000.000000	Trillphee	13.944961	-30.547317	69.668545	0
1194	Spectrogram 1	1	5787.060000	5787.134000	4000.000000	18000.000000	8000.000000	Trill	13.554517	-31.988614	76.302265	0
1195	Spectrogram 1	1	5798.478000	5798.492000	4000.000000	18000.000000	8000.000000	Trill	8.371840	-38.151672	36.932439	2
1196	Spectrogram 1	1	5798.610000	5798.636000	4000.000000	18000.000000	8000.000000	Trill	8.613913	-38.177689	36.980486	0
1197	Spectrogram 1	1	5808.190000	5808.342000	4000.000000	18000.000000	8000.000000	Trillphee	6.652986	-38.543831	30.504046	3
1198	Spectrogram 1	1	5857.108000	5857.476000	4000.000000	18000.000000	8000.000000	Trillphee	17.352207	-30.612197	115.866416	0
1199	Spectrogram 1	1	5858.992000	5859.150000	4000.000000	18000.000000	8000.000000	Trill	5.589585	-35.918666	39.805110	1
1200	Spectrogram 1	1	5868.718000	5868.768000	4000.000000	18000.000000	8000.000000	Trill	9.143999	-36.529684	40.481631	0
1201	Spectrogram 1	1	5868.826000	5868.972000	4000.000000	18000.000000	8000.000000	Trillphee	9.440441	-33.441621	53.378724	0
1202	Spectrogram 1	1	5869.054000	5869.146000	4000.000000	18000.000000	8000.000000	Phee	15.001734	-26.692653	117.926421	0
1203	Spectrogram 1	1	5869.240000	5869.392000	4000.000000	18000.000000	8000.000000	Trill	14.235051	-28.136610	88.561375	0
1204	Spectrogram 1	1	5869.486000	5869.656000	4000.000000	18000.000000	8000.000000	Trill	12.786487	-29.665860	80.962369	0
1205	Spectrogram 1	1	5882.854000	5883.054000	4000.000000	18000.000000	8000.000000	Trill	6.726892	-36.711847	37.246071	0
1206	Spectrogram 1	1	5894.506000	5894.562000	4000.000000	18000.000000	8000.000000	Trill	6.726738	-38.263645	41.931445	0
1207	Spectrogram 1	1	5899.726000	5899.794000	4000.000000	18000.000000	8000.000000	Trill	7.188315	-37.734390	38.528206	0
1208	Spectrogram 1	1	5900.042000	5900.134000	4000.000000	18000.000000	8000.000000	Trill	4.494266	-34.908799	40.207247	1
1209	Spectrogram 1	1	5917.166000	5917.240000	4000.000000	18000.000000	8000.000000	Trill	6.831269	-39.013956	36.342133	0
1210	Spectrogram 1	1	5921.330000	5921.440000	4000.000000	18000.000000	8000.000000	Trillphee	8.098559	-32.219998	56.990603	0
1211	Spectrogram 1	1	5921.498000	5921.554000	4000.000000	18000.000000	8000.000000	Phee	10.407244	-33.332866	48.790567	0
1212	Spectrogram 1	1	5923.022000	5923.120000	4000.000000	18000.000000	8000.000000	Trill	8.715505	-33.443523	46.686381	0
1213	Spectrogram 1	1	5923.226000	5923.264000	4000.000000	18000.000000	8000.000000	Phee	10.226640	-30.322971	92.042833	0
1214	Spectrogram 1	1	5923.436000	5923.504000	4000.000000	18000.000000	8000.000000	Phee	6.627521	-32.937594	31.951741	3
1215	Spectrogram 1	1	5925.566000	5925.826000	4000.000000	18000.000000	8000.000000	Trillphee	9.578336	-34.329152	52.042099	0
1216	Spectrogram 1	1	5925.902000	5926.006000	4000.000000	18000.000000	8000.000000	Trill	9.169301	-30.007644	50.642340	0
1217	Spectrogram 1	1	5926.652000	5926.756000	4000.000000	18000.000000	8000.000000	Trillphee	10.699499	-36.920838	33.959747	0
1218	Spectrogram 1	1	5929.106000	5929.282000	4000.000000	18000.000000	8000.000000	Trillphee	13.232067	-37.025284	44.044835	0
1219	Spectrogram 1	1	5929.370000	5929.498000	4000.000000	18000.000000	8000.000000	Trillphee	13.980089	-32.625778	62.979915	0
1220	Spectrogram 1	1	5934.836000	5935.138000	4000.000000	18000.000000	8000.000000	Trill	6.743486	-36.732134	32.140029	0
1221	Spectrogram 1	1	5936.786000	5936.866000	4000.000000	18000.000000	8000.000000	Trillphee	6.591030	-36.529727	34.551786	0
