Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Exception
467	Spectrogram 1	2	1972.126000	1972.206000	4000.000000	18000.000000	8000.000000	Phee	14.654510	-24.363783	0
468	Spectrogram 1	2	1974.724000	1974.828000	4000.000000	18000.000000	8000.000000	Trill	14.992316	-30.167221	0
469	Spectrogram 1	2	1974.940000	1975.008000	4000.000000	18000.000000	8000.000000	Twitter	5.102724	-27.867447	0
470	Spectrogram 1	2	1975.066000	1975.140000	4000.000000	18000.000000	8000.000000	Twitter	5.700426	-24.568006	0
471	Spectrogram 1	2	1975.186000	1975.254000	4000.000000	18000.000000	8000.000000	Twitter	5.945865	-24.142464	0
472	Spectrogram 1	2	1975.306000	1975.380000	4000.000000	18000.000000	8000.000000	Twitter	6.789238	-23.562650	0
473	Spectrogram 1	2	1975.426000	1975.494000	4000.000000	18000.000000	8000.000000	Twitter	7.199881	-23.213331	0
474	Spectrogram 1	2	1975.546000	1975.620000	4000.000000	18000.000000	8000.000000	Twitter	7.753404	-23.145752	0
475	Spectrogram 1	2	1975.642000	1975.752000	4000.000000	18000.000000	8000.000000	Twitter	7.097111	-25.943565	0
476	Spectrogram 1	2	1975.786000	1975.866000	4000.000000	18000.000000	8000.000000	Twitter	10.277321	-25.657259	0
477	Spectrogram 1	2	1984.054000	1984.284000	4000.000000	18000.000000	8000.000000	Trill	15.394251	-30.407527	0
478	Spectrogram 1	2	1986.040000	1986.138000	4000.000000	18000.000000	8000.000000	Trill	14.346454	-33.164897	0
479	Spectrogram 1	2	1991.422000	1991.646000	4000.000000	18000.000000	8000.000000	Trill	11.551356	-29.220531	0
480	Spectrogram 1	2	1995.184000	1995.288000	4000.000000	18000.000000	8000.000000	Trill	16.132629	-30.028815	0
481	Spectrogram 1	2	1996.606000	1998.078000	4000.000000	18000.000000	8000.000000	Phee	14.170328	-17.064513	0
482	Spectrogram 1	2	2013.620000	2013.712000	4000.000000	18000.000000	8000.000000	Trill	14.640755	-31.624511	0
483	Spectrogram 1	2	2015.960000	2016.184000	4000.000000	18000.000000	8000.000000	Trill	12.999413	-33.176923	0
484	Spectrogram 1	2	2019.584000	2019.742000	4000.000000	18000.000000	8000.000000	Trill	13.781208	-28.866656	0
485	Spectrogram 1	2	2025.932000	2026.102000	4000.000000	18000.000000	8000.000000	Trill	13.714578	-32.199606	0
486	Spectrogram 1	2	2034.596000	2034.838000	4000.000000	18000.000000	8000.000000	Trill	13.569574	-30.196394	0
487	Spectrogram 1	2	2037.536000	2037.652000	4000.000000	18000.000000	8000.000000	Trill	12.616983	-29.979035	0
488	Spectrogram 1	2	2039.600000	2039.794000	4000.000000	18000.000000	8000.000000	Trill	11.596027	-30.630723	0
489	Spectrogram 1	2	2039.930000	2040.016000	4000.000000	18000.000000	8000.000000	Phee	11.725359	-24.147749	0
490	Spectrogram 1	2	2040.104000	2040.184000	4000.000000	18000.000000	8000.000000	Phee	12.754675	-22.924174	0
491	Spectrogram 1	2	2040.236000	2040.340000	4000.000000	18000.000000	8000.000000	Phee	13.002695	-25.592355	0
492	Spectrogram 1	2	2040.410000	2040.490000	4000.000000	18000.000000	8000.000000	Phee	11.955234	-26.577606	0
493	Spectrogram 1	2	2040.650000	2040.718000	4000.000000	18000.000000	8000.000000	Phee	19.077033	-23.218538	0
494	Spectrogram 1	2	2061.704000	2061.904000	4000.000000	18000.000000	8000.000000	Trill	12.847588	-29.840419	0
495	Spectrogram 1	2	2064.008000	2064.148000	4000.000000	18000.000000	8000.000000	Trill	15.121374	-32.199666	0
496	Spectrogram 1	2	2075.912000	2075.992000	4000.000000	18000.000000	8000.000000	Twitter	5.850551	-27.686444	0
497	Spectrogram 1	2	2076.044000	2076.154000	4000.000000	18000.000000	8000.000000	Twitter	6.655155	-24.763799	0
498	Spectrogram 1	2	2076.176000	2076.256000	4000.000000	18000.000000	8000.000000	Twitter	6.903077	-23.366135	0
499	Spectrogram 1	2	2076.314000	2076.388000	4000.000000	18000.000000	8000.000000	Twitter	6.178419	-22.508530	0
500	Spectrogram 1	2	2076.446000	2076.520000	4000.000000	18000.000000	8000.000000	Twitter	7.118437	-22.195796	0
501	Spectrogram 1	2	2076.584000	2076.664000	4000.000000	18000.000000	8000.000000	Twitter	6.827732	-23.159243	0
502	Spectrogram 1	2	2076.710000	2076.796000	4000.000000	18000.000000	8000.000000	Twitter	7.516837	-23.262132	0
503	Spectrogram 1	2	2076.812000	2076.946000	4000.000000	18000.000000	8000.000000	Twitter	6.640251	-27.286036	0
504	Spectrogram 1	2	2076.956000	2077.060000	4000.000000	18000.000000	8000.000000	Twitter	6.934857	-29.611226	0
505	Spectrogram 1	2	2078.312000	2078.560000	4000.000000	18000.000000	8000.000000	Trill	13.568994	-31.685302	0
506	Spectrogram 1	2	2105.358000	2105.606000	4000.000000	18000.000000	8000.000000	Trill	11.395368	-29.311531	0
507	Spectrogram 1	2	2110.056000	2110.412000	4000.000000	18000.000000	8000.000000	Trill	14.110233	-30.069361	0
508	Spectrogram 1	2	2111.550000	2111.798000	4000.000000	18000.000000	8000.000000	Trill	10.358175	-30.145528	0
509	Spectrogram 1	2	2111.910000	2112.884000	4000.000000	18000.000000	8000.000000	Phee	9.719328	-18.932116	0
510	Spectrogram 1	2	2120.640000	2120.900000	4000.000000	18000.000000	8000.000000	Trill	13.072091	-32.977753	0
511	Spectrogram 1	2	2122.362000	2122.634000	4000.000000	18000.000000	8000.000000	Trill	13.793982	-31.034227	0
512	Spectrogram 1	2	2123.412000	2123.510000	4000.000000	18000.000000	8000.000000	Twitter	6.946209	-24.966887	0
513	Spectrogram 1	2	2123.562000	2123.636000	4000.000000	18000.000000	8000.000000	Twitter	6.886140	-23.065624	0
514	Spectrogram 1	2	2123.694000	2123.774000	4000.000000	18000.000000	8000.000000	Twitter	7.057942	-24.024725	0
515	Spectrogram 1	2	2123.820000	2123.906000	4000.000000	18000.000000	8000.000000	Twitter	6.733359	-23.939651	0
516	Spectrogram 1	2	2123.952000	2124.032000	4000.000000	18000.000000	8000.000000	Twitter	6.819073	-24.250514	0
517	Spectrogram 1	2	2124.066000	2124.200000	4000.000000	18000.000000	8000.000000	Twitter	6.577974	-26.698031	0
518	Spectrogram 1	2	2124.204000	2124.284000	4000.000000	18000.000000	8000.000000	Twitter	10.399422	-27.137293	0
519	Spectrogram 1	2	2130.870000	2131.136000	4000.000000	18000.000000	8000.000000	Trill	15.299028	-28.990916	0
520	Spectrogram 1	2	2160.558000	2160.608000	4000.000000	18000.000000	8000.000000	Trillphee	15.610001	-31.461751	0
521	Spectrogram 1	2	2162.256000	2162.390000	4000.000000	18000.000000	8000.000000	Trill	14.984625	-29.204736	0
522	Spectrogram 1	2	2162.772000	2162.864000	4000.000000	18000.000000	8000.000000	Phee	17.850666	-20.456033	0
523	Spectrogram 1	2	2163.258000	2163.326000	4000.000000	18000.000000	8000.000000	Phee	12.232493	-21.773318	0
524	Spectrogram 1	2	2174.208000	2174.492000	4000.000000	18000.000000	8000.000000	Trill	13.713143	-29.531167	0
525	Spectrogram 1	2	2177.922000	2178.134000	4000.000000	18000.000000	8000.000000	Trill	13.482397	-29.325802	0
526	Spectrogram 1	2	2178.270000	2178.344000	4000.000000	18000.000000	8000.000000	Phee	14.747767	-25.023635	0
527	Spectrogram 1	2	2178.414000	2178.866000	4000.000000	18000.000000	8000.000000	Phee	14.108790	-22.807222	0
528	Spectrogram 1	2	2178.984000	2179.058000	4000.000000	18000.000000	8000.000000	Phee	16.167408	-24.675785	0
529	Spectrogram 1	2	2191.020000	2191.196000	4000.000000	18000.000000	8000.000000	Trill	11.780783	-33.276045	0
530	Spectrogram 1	2	2192.784000	2193.140000	4000.000000	18000.000000	8000.000000	Trill	14.327227	-29.307575	0
531	Spectrogram 1	2	2195.868000	2196.128000	4000.000000	18000.000000	8000.000000	Trill	17.125813	-27.646172	0
532	Spectrogram 1	2	2202.628000	2202.960000	4000.000000	18000.000000	8000.000000	Trill	14.576757	-27.523815	0
533	Spectrogram 1	2	2203.078000	2203.386000	4000.000000	18000.000000	8000.000000	Phee	16.069536	-22.915659	0
534	Spectrogram 1	2	2203.408000	2203.506000	4000.000000	18000.000000	8000.000000	Phee	15.537273	-26.490357	0
535	Spectrogram 1	2	2203.558000	2203.716000	4000.000000	18000.000000	8000.000000	Phee	7.430121	-30.283292	0
536	Spectrogram 1	2	2216.194000	2216.382000	4000.000000	18000.000000	8000.000000	Trill	10.495101	-34.484143	0
537	Spectrogram 1	2	2216.446000	2216.508000	4000.000000	18000.000000	8000.000000	Trill	12.142898	-36.861597	0
538	Spectrogram 1	2	2217.430000	2218.038000	4000.000000	18000.000000	8000.000000	Trillphee	14.944241	-24.907433	0
539	Spectrogram 1	2	2218.066000	2218.254000	4000.000000	18000.000000	8000.000000	Phee	14.470142	-18.569314	0
540	Spectrogram 1	2	2218.282000	2218.368000	4000.000000	18000.000000	8000.000000	Phee	13.608987	-21.695868	0
541	Spectrogram 1	2	2218.468000	2218.548000	4000.000000	18000.000000	8000.000000	Phee	14.715873	-29.364159	0
542	Spectrogram 1	2	2224.570000	2224.962000	4000.000000	18000.000000	8000.000000	Trill	17.147522	-28.525451	0
543	Spectrogram 1	2	2229.478000	2229.732000	4000.000000	18000.000000	8000.000000	Trill	14.465420	-33.442660	0
544	Spectrogram 1	2	2236.510000	2236.758000	4000.000000	18000.000000	8000.000000	Trill	9.468567	-30.540226	0
545	Spectrogram 1	2	2236.840000	2237.112000	4000.000000	18000.000000	8000.000000	Phee	10.128599	-24.589332	0
546	Spectrogram 1	2	2237.140000	2237.538000	4000.000000	18000.000000	8000.000000	Phee	12.819091	-24.200473	0
547	Spectrogram 1	2	2237.566000	2237.616000	4000.000000	18000.000000	8000.000000	Phee	8.287354	-27.973250	0
548	Spectrogram 1	2	2240.374000	2240.454000	4000.000000	18000.000000	8000.000000	Trill	15.014421	-32.995298	0
549	Spectrogram 1	2	2240.542000	2240.622000	4000.000000	18000.000000	8000.000000	Trill	13.289664	-35.734063	0
550	Spectrogram 1	2	2246.050000	2246.256000	4000.000000	18000.000000	8000.000000	Trill	11.391800	-32.140539	0
551	Spectrogram 1	2	2246.494000	2246.646000	4000.000000	18000.000000	8000.000000	Phee	15.209640	-26.527964	0
552	Spectrogram 1	2	2246.686000	2247.276000	4000.000000	18000.000000	8000.000000	Phee	13.587556	-24.783838	0
553	Spectrogram 1	2	2255.764000	2256.006000	4000.000000	18000.000000	8000.000000	Trill	11.993991	-29.209477	0
554	Spectrogram 1	2	2257.972000	2258.160000	4000.000000	18000.000000	8000.000000	Trill	14.953711	-28.313215	0
555	Spectrogram 1	2	2264.122000	2264.364000	4000.000000	18000.000000	8000.000000	Trill	12.838325	-32.998860	0
556	Spectrogram 1	2	2264.404000	2264.490000	4000.000000	18000.000000	8000.000000	Trill	13.654238	-36.437212	0
557	Spectrogram 1	2	2265.100000	2265.156000	4000.000000	18000.000000	8000.000000	Twitter	5.396499	-30.179557	0
558	Spectrogram 1	2	2265.256000	2265.354000	4000.000000	18000.000000	8000.000000	Trill	7.631399	-26.625538	0
559	Spectrogram 1	2	2265.430000	2265.762000	4000.000000	18000.000000	8000.000000	Trill	9.463303	-27.439519	0
560	Spectrogram 1	2	2265.892000	2266.848000	4000.000000	18000.000000	8000.000000	Phee	12.940396	-23.231097	0
561	Spectrogram 1	2	2270.488000	2270.652000	4000.000000	18000.000000	8000.000000	Trill	15.139906	-30.196975	0
562	Spectrogram 1	2	2273.218000	2273.394000	4000.000000	18000.000000	8000.000000	Trill	14.474300	-27.790712	0
563	Spectrogram 1	2	2273.494000	2273.712000	4000.000000	18000.000000	8000.000000	Phee	15.444024	-23.921552	0
564	Spectrogram 1	2	2273.788000	2273.880000	4000.000000	18000.000000	8000.000000	Phee	10.751623	-26.201576	0
565	Spectrogram 1	2	2273.920000	2273.952000	4000.000000	18000.000000	8000.000000	Phee	10.672256	-30.810193	0
566	Spectrogram 1	2	2274.010000	2274.228000	4000.000000	18000.000000	8000.000000	Phee	10.831965	-25.039471	0
567	Spectrogram 1	2	2325.320000	2325.526000	4000.000000	18000.000000	8000.000000	Trill	8.142817	-28.636258	0
568	Spectrogram 1	2	2325.686000	2326.024000	4000.000000	18000.000000	8000.000000	Phee	13.228942	-22.110112	0
569	Spectrogram 1	2	2326.052000	2326.138000	4000.000000	18000.000000	8000.000000	Phee	15.836030	-24.080730	0
570	Spectrogram 1	2	2326.172000	2326.372000	4000.000000	18000.000000	8000.000000	Phee	13.822429	-24.925882	0
571	Spectrogram 1	2	2326.430000	2326.498000	4000.000000	18000.000000	8000.000000	Phee	14.365190	-25.171530	0
572	Spectrogram 1	2	2332.724000	2332.960000	4000.000000	18000.000000	8000.000000	Trill	13.350794	-31.834714	0
573	Spectrogram 1	2	2340.284000	2340.478000	4000.000000	18000.000000	8000.000000	Trill	12.356344	-29.504633	0
574	Spectrogram 1	2	2361.212000	2361.418000	4000.000000	18000.000000	8000.000000	Trill	10.780217	-27.856566	0
575	Spectrogram 1	2	2362.838000	2362.996000	4000.000000	18000.000000	8000.000000	Trill	12.498880	-28.420542	0
576	Spectrogram 1	2	2383.004000	2384.212000	4000.000000	18000.000000	8000.000000	Trillphee	15.434291	-21.502824	0
577	Spectrogram 1	2	2384.264000	2384.314000	4000.000000	18000.000000	8000.000000	Phee	14.154004	-30.237930	0
578	Spectrogram 1	2	2391.842000	2392.066000	4000.000000	18000.000000	8000.000000	Trill	12.570172	-33.819588	0
579	Spectrogram 1	2	2393.078000	2393.428000	4000.000000	18000.000000	8000.000000	Trill	12.342344	-31.655527	0
580	Spectrogram 1	2	2393.528000	2393.596000	4000.000000	18000.000000	8000.000000	Twitter	7.187544	-25.541020	0
581	Spectrogram 1	2	2393.666000	2393.770000	4000.000000	18000.000000	8000.000000	Twitter	6.698053	-26.252145	0
582	Spectrogram 1	2	2393.780000	2393.902000	4000.000000	18000.000000	8000.000000	Twitter	6.632983	-26.794780	0
583	Spectrogram 1	2	2393.906000	2394.004000	4000.000000	18000.000000	8000.000000	Twitter	6.714869	-26.876547	0
584	Spectrogram 1	2	2394.032000	2394.112000	4000.000000	18000.000000	8000.000000	Twitter	7.890760	-27.240712	0
585	Spectrogram 1	2	2414.820000	2415.062000	4000.000000	18000.000000	8000.000000	Trill	12.593718	-32.065757	0
586	Spectrogram 1	2	2416.362000	2416.454000	4000.000000	18000.000000	8000.000000	Twitter	6.628025	-26.226001	0
587	Spectrogram 1	2	2416.488000	2416.580000	4000.000000	18000.000000	8000.000000	Twitter	6.443851	-24.101959	0
588	Spectrogram 1	2	2416.632000	2416.730000	4000.000000	18000.000000	8000.000000	Twitter	6.126821	-25.264769	0
589	Spectrogram 1	2	2416.764000	2416.856000	4000.000000	18000.000000	8000.000000	Twitter	6.504355	-25.107530	0
590	Spectrogram 1	2	2416.884000	2416.988000	4000.000000	18000.000000	8000.000000	Twitter	6.164418	-25.486540	0
591	Spectrogram 1	2	2417.016000	2417.126000	4000.000000	18000.000000	8000.000000	Twitter	6.450326	-27.042827	0
592	Spectrogram 1	2	2417.148000	2417.228000	4000.000000	18000.000000	8000.000000	Twitter	9.091364	-28.078824	0
593	Spectrogram 1	2	2422.836000	2423.030000	4000.000000	18000.000000	8000.000000	Trill	10.962695	-35.472339	0
594	Spectrogram 1	2	2423.052000	2423.120000	4000.000000	18000.000000	8000.000000	Trill	13.954513	-35.876728	0
595	Spectrogram 1	2	2425.752000	2425.904000	4000.000000	18000.000000	8000.000000	Twitter	4.211651	-23.970381	1
596	Spectrogram 1	2	2425.974000	2426.096000	4000.000000	18000.000000	8000.000000	Twitter	5.733952	-25.939472	0
597	Spectrogram 1	2	2426.106000	2426.198000	4000.000000	18000.000000	8000.000000	Twitter	6.714833	-24.628791	0
598	Spectrogram 1	2	2426.232000	2426.318000	4000.000000	18000.000000	8000.000000	Twitter	7.246526	-23.994789	0
599	Spectrogram 1	2	2426.322000	2426.576000	4000.000000	18000.000000	8000.000000	Twitter	7.111876	-28.452457	0
600	Spectrogram 1	2	2437.920000	2438.318000	4000.000000	18000.000000	8000.000000	Trill	11.058380	-32.805859	0
601	Spectrogram 1	2	2444.562000	2444.918000	4000.000000	18000.000000	8000.000000	Trill	13.848398	-31.839588	0
602	Spectrogram 1	2	2457.624000	2457.776000	4000.000000	18000.000000	8000.000000	Trill	13.099921	-32.062867	0
603	Spectrogram 1	2	2458.920000	2459.126000	4000.000000	18000.000000	8000.000000	Trill	12.560933	-29.389292	0
604	Spectrogram 1	2	2459.412000	2459.486000	4000.000000	18000.000000	8000.000000	Phee	14.537266	-25.571252	0
605	Spectrogram 1	2	2459.508000	2459.594000	4000.000000	18000.000000	8000.000000	Phee	16.184067	-23.133865	0
606	Spectrogram 1	2	2459.748000	2459.822000	4000.000000	18000.000000	8000.000000	Phee	12.329059	-24.729578	0
607	Spectrogram 1	2	2463.906000	2464.196000	4000.000000	18000.000000	8000.000000	Trill	12.721254	-33.651758	0
608	Spectrogram 1	2	2465.412000	2465.534000	4000.000000	18000.000000	8000.000000	Twitter	6.334373	-24.925019	0
609	Spectrogram 1	2	2465.544000	2465.672000	4000.000000	18000.000000	8000.000000	Twitter	6.476387	-25.621052	0
610	Spectrogram 1	2	2465.676000	2465.750000	4000.000000	18000.000000	8000.000000	Twitter	7.894193	-22.167709	0
611	Spectrogram 1	2	2465.808000	2465.876000	4000.000000	18000.000000	8000.000000	Twitter	8.024967	-21.683432	0
612	Spectrogram 1	2	2465.904000	2466.002000	4000.000000	18000.000000	8000.000000	Twitter	7.623515	-24.495734	0
613	Spectrogram 1	2	2466.036000	2466.134000	4000.000000	18000.000000	8000.000000	Twitter	7.582415	-24.520603	0
614	Spectrogram 1	2	2466.180000	2466.272000	4000.000000	18000.000000	8000.000000	Twitter	7.718258	-24.842413	0
615	Spectrogram 1	2	2466.318000	2466.398000	4000.000000	18000.000000	8000.000000	Twitter	12.120682	-23.936205	0
616	Spectrogram 1	2	2473.854000	2474.054000	4000.000000	18000.000000	8000.000000	Trill	16.318426	-30.572195	0
617	Spectrogram 1	2	2478.450000	2478.608000	4000.000000	18000.000000	8000.000000	Trill	12.732434	-28.576798	0
618	Spectrogram 1	2	2482.680000	2482.868000	4000.000000	18000.000000	8000.000000	Trill	15.275879	-29.838474	0
619	Spectrogram 1	2	2492.688000	2492.840000	4000.000000	18000.000000	8000.000000	Trill	10.851383	-29.656358	0
620	Spectrogram 1	2	2495.628000	2495.798000	4000.000000	18000.000000	8000.000000	Trill	12.807247	-32.998818	0
621	Spectrogram 1	2	2501.374000	2501.556000	4000.000000	18000.000000	8000.000000	Trill	14.055838	-31.529687	0
622	Spectrogram 1	2	2502.796000	2504.118000	4000.000000	18000.000000	8000.000000	Trillphee	14.632072	-18.726666	0
623	Spectrogram 1	2	2513.746000	2513.826000	4000.000000	18000.000000	8000.000000	Trill	9.478781	-30.072693	0
624	Spectrogram 1	2	2518.378000	2518.560000	4000.000000	18000.000000	8000.000000	Trill	13.600287	-30.369421	0
625	Spectrogram 1	2	2523.754000	2523.942000	4000.000000	18000.000000	8000.000000	Trill	14.212648	-29.363905	0
626	Spectrogram 1	2	2531.302000	2531.460000	4000.000000	18000.000000	8000.000000	Trill	10.672120	-32.575198	0
627	Spectrogram 1	2	2546.764000	2546.940000	4000.000000	18000.000000	8000.000000	Trill	13.674082	-28.451852	0
628	Spectrogram 1	2	2547.250000	2547.342000	4000.000000	18000.000000	8000.000000	Phee	13.711706	-25.376443	0
629	Spectrogram 1	2	2547.400000	2547.462000	4000.000000	18000.000000	8000.000000	Phee	16.538516	-24.415506	0
630	Spectrogram 1	2	2547.532000	2547.624000	4000.000000	18000.000000	8000.000000	Phee	14.014935	-22.114235	0
631	Spectrogram 1	2	2555.920000	2556.198000	4000.000000	18000.000000	8000.000000	Trill	12.662070	-30.198139	0
632	Spectrogram 1	2	2558.152000	2558.340000	4000.000000	18000.000000	8000.000000	Trill	11.708091	-31.416254	0
633	Spectrogram 1	2	2559.856000	2559.924000	4000.000000	18000.000000	8000.000000	Twitter	7.520654	-27.921022	0
634	Spectrogram 1	2	2560.006000	2560.110000	4000.000000	18000.000000	8000.000000	Twitter	6.786826	-25.515083	0
635	Spectrogram 1	2	2560.138000	2560.260000	4000.000000	18000.000000	8000.000000	Twitter	6.851485	-25.571250	0
636	Spectrogram 1	2	2560.270000	2560.392000	4000.000000	18000.000000	8000.000000	Twitter	7.109704	-26.204882	0
637	Spectrogram 1	2	2560.396000	2560.512000	4000.000000	18000.000000	8000.000000	Twitter	7.565660	-26.544332	0
638	Spectrogram 1	2	2560.540000	2560.614000	4000.000000	18000.000000	8000.000000	Twitter	9.584259	-28.340044	0
639	Spectrogram 1	2	2572.972000	2573.178000	4000.000000	18000.000000	8000.000000	Trill	13.233032	-29.946564	0
640	Spectrogram 1	2	2583.514000	2583.744000	4000.000000	18000.000000	8000.000000	Trill	15.172143	-30.544893	0
