Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Exception
464	Spectrogram 1	3	2121.456000	2121.950000	4000.000000	18000.000000	8000.000000	Trill	11.747505	-28.608443	1
465	Spectrogram 1	3	2136.564000	2136.626000	4000.000000	18000.000000	8000.000000	Trill	10.709233	-34.742081	1
466	Spectrogram 1	3	2142.498000	2142.530000	4000.000000	18000.000000	8000.000000	Trill	9.829702	-38.129023	1
467	Spectrogram 1	3	2142.750000	2142.788000	4000.000000	18000.000000	8000.000000	Trill	9.653877	-36.703449	1
468	Spectrogram 1	3	2151.618000	2151.656000	4000.000000	18000.000000	8000.000000	Trill	11.204859	-38.866241	1
469	Spectrogram 1	3	2171.160000	2171.354000	4000.000000	18000.000000	8000.000000	Trill	9.641690	-36.250129	1
470	Spectrogram 1	3	2176.764000	2176.826000	4000.000000	18000.000000	8000.000000	Trill	18.250346	-37.894434	0
471	Spectrogram 1	3	2176.932000	2176.964000	4000.000000	18000.000000	8000.000000	Trill	20.193006	-38.817605	0
472	Spectrogram 1	3	2181.096000	2181.146000	4000.000000	18000.000000	8000.000000	Trill	9.185354	-38.133283	1
473	Spectrogram 1	3	2181.198000	2181.260000	4000.000000	18000.000000	8000.000000	Trill	9.754820	-37.761156	1
474	Spectrogram 1	3	2181.324000	2181.356000	4000.000000	18000.000000	8000.000000	Trill	9.527244	-37.924402	1
475	Spectrogram 1	3	2181.414000	2181.464000	4000.000000	18000.000000	8000.000000	Trill	10.635649	-38.519461	1
476	Spectrogram 1	3	2197.950000	2198.078000	4000.000000	18000.000000	8000.000000	Trill	14.639743	-32.102599	0
477	Spectrogram 1	3	2201.950000	2202.030000	4000.000000	18000.000000	8000.000000	Trill	14.182043	-33.823211	0
478	Spectrogram 1	3	2208.016000	2208.072000	4000.000000	18000.000000	8000.000000	Trill	9.239791	-35.255600	1
479	Spectrogram 1	3	2216.248000	2216.286000	4000.000000	18000.000000	8000.000000	Trill	10.304245	-35.680575	1
480	Spectrogram 1	3	2216.380000	2216.418000	4000.000000	18000.000000	8000.000000	Trill	10.418662	-35.417245	1
481	Spectrogram 1	3	2216.512000	2216.562000	4000.000000	18000.000000	8000.000000	Trill	10.454000	-35.559574	1
482	Spectrogram 1	3	2216.644000	2216.676000	4000.000000	18000.000000	8000.000000	Trill	10.062011	-36.109524	1
483	Spectrogram 1	3	2228.422000	2228.454000	4000.000000	18000.000000	8000.000000	Trill	13.678206	-37.425635	0
484	Spectrogram 1	3	2235.550000	2235.588000	4000.000000	18000.000000	8000.000000	Trill	12.975473	-35.584643	0
485	Spectrogram 1	3	2241.670000	2241.774000	4000.000000	18000.000000	8000.000000	Trill	14.884866	-34.181951	0
486	Spectrogram 1	3	2249.140000	2249.184000	4000.000000	18000.000000	8000.000000	Trill	18.541447	-36.935673	0
487	Spectrogram 1	3	2250.340000	2250.420000	4000.000000	18000.000000	8000.000000	Phee	12.625003	-36.919673	0
488	Spectrogram 1	3	2250.610000	2250.774000	4000.000000	18000.000000	8000.000000	Trill	11.678027	-36.822555	1
489	Spectrogram 1	3	2251.132000	2251.188000	4000.000000	18000.000000	8000.000000	Trill	15.752300	-37.831636	0
490	Spectrogram 1	3	2251.252000	2251.464000	4000.000000	18000.000000	8000.000000	Trillphee	12.292771	-36.094636	0
491	Spectrogram 1	3	2254.060000	2254.176000	4000.000000	18000.000000	8000.000000	Trill	13.022262	-37.975870	0
492	Spectrogram 1	3	2255.452000	2255.502000	4000.000000	18000.000000	8000.000000	Phee	16.686220	-36.843007	0
493	Spectrogram 1	3	2260.390000	2260.434000	4000.000000	18000.000000	8000.000000	Trill	14.970093	-36.798914	0
494	Spectrogram 1	3	2263.282000	2263.404000	4000.000000	18000.000000	8000.000000	Trill	9.836979	-36.631263	1
495	Spectrogram 1	3	2276.932000	2276.988000	4000.000000	18000.000000	8000.000000	Phee	13.317844	-38.327545	0
496	Spectrogram 1	3	2289.016000	2289.048000	4000.000000	18000.000000	8000.000000	Phee	12.721381	-38.687551	0
497	Spectrogram 1	3	2289.172000	2289.204000	4000.000000	18000.000000	8000.000000	Phee	12.202496	-37.684814	0
498	Spectrogram 1	3	2293.546000	2293.770000	4000.000000	18000.000000	8000.000000	Trill	15.843531	-38.542413	0
499	Spectrogram 1	3	2294.044000	2294.094000	4000.000000	18000.000000	8000.000000	Trill	15.548541	-38.808795	0
500	Spectrogram 1	3	2296.510000	2296.548000	4000.000000	18000.000000	8000.000000	Trill	19.269811	-38.476911	0
501	Spectrogram 1	3	2297.308000	2297.364000	4000.000000	18000.000000	8000.000000	Trill	11.724921	-35.538270	1
502	Spectrogram 1	3	2303.012000	2303.062000	4000.000000	18000.000000	8000.000000	Trill	9.862219	-34.483363	1
503	Spectrogram 1	3	2306.822000	2306.890000	4000.000000	18000.000000	8000.000000	Trill	12.125061	-33.883062	0
504	Spectrogram 1	3	2313.026000	2313.070000	4000.000000	18000.000000	8000.000000	Trill	14.849642	-38.994590	0
505	Spectrogram 1	3	2315.636000	2315.782000	4000.000000	18000.000000	8000.000000	Trill	10.493972	-35.909554	1
506	Spectrogram 1	3	2331.080000	2331.112000	4000.000000	18000.000000	8000.000000	Trill	13.898790	-38.768857	0
507	Spectrogram 1	3	2331.212000	2331.256000	4000.000000	18000.000000	8000.000000	Trill	11.799897	-38.720063	1
508	Spectrogram 1	3	2333.420000	2333.458000	4000.000000	18000.000000	8000.000000	Trill	15.370943	-38.479512	0
509	Spectrogram 1	3	2339.228000	2339.356000	4000.000000	18000.000000	8000.000000	Trill	14.900692	-35.836388	0
510	Spectrogram 1	3	2341.022000	2341.096000	4000.000000	18000.000000	8000.000000	Trill	16.685508	-36.926119	0
511	Spectrogram 1	3	2354.378000	2354.404000	4000.000000	18000.000000	8000.000000	Phee	12.081178	-37.702093	0
512	Spectrogram 1	3	2354.480000	2354.728000	4000.000000	18000.000000	8000.000000	Trillphee	11.948452	-32.868126	1
513	Spectrogram 1	3	2374.832000	2375.314000	4000.000000	18000.000000	8000.000000	Trill	11.035634	-31.048412	1
514	Spectrogram 1	3	2395.286000	2395.384000	4000.000000	18000.000000	8000.000000	Trill	14.266544	-38.288471	0
515	Spectrogram 1	3	2396.738000	2396.866000	4000.000000	18000.000000	8000.000000	Trill	12.782560	-36.387427	0
516	Spectrogram 1	3	2434.392000	2434.490000	4000.000000	18000.000000	8000.000000	Trill	13.577380	-38.321487	0
517	Spectrogram 1	3	2440.770000	2440.844000	4000.000000	18000.000000	8000.000000	Trill	12.290383	-37.144173	0
518	Spectrogram 1	3	2451.738000	2451.776000	4000.000000	18000.000000	8000.000000	Trill	10.038546	-37.266908	1
519	Spectrogram 1	3	2456.688000	2456.720000	4000.000000	18000.000000	8000.000000	Trill	12.076702	-38.253608	0
520	Spectrogram 1	3	2461.362000	2461.394000	4000.000000	18000.000000	8000.000000	Trill	20.455941	-37.671167	0
521	Spectrogram 1	3	2465.208000	2465.252000	4000.000000	18000.000000	8000.000000	Phee	13.443215	-38.618679	0
522	Spectrogram 1	3	2465.298000	2465.360000	4000.000000	18000.000000	8000.000000	Trill	17.989022	-37.933729	0
523	Spectrogram 1	3	2466.522000	2466.602000	4000.000000	18000.000000	8000.000000	Trill	13.905186	-38.932474	0
524	Spectrogram 1	3	2467.176000	2467.220000	4000.000000	18000.000000	8000.000000	Trill	18.249776	-38.823887	0
525	Spectrogram 1	3	2471.886000	2471.954000	4000.000000	18000.000000	8000.000000	Trill	14.707573	-35.312082	0
526	Spectrogram 1	3	2483.598000	2483.660000	4000.000000	18000.000000	8000.000000	Trill	14.078443	-36.299664	0
527	Spectrogram 1	3	2483.796000	2483.852000	4000.000000	18000.000000	8000.000000	Trill	11.403214	-38.983643	1
528	Spectrogram 1	3	2484.150000	2484.200000	4000.000000	18000.000000	8000.000000	Trill	15.981541	-38.601409	0
529	Spectrogram 1	3	2485.968000	2486.438000	4000.000000	18000.000000	8000.000000	Trill	20.708965	-27.160853	0
530	Spectrogram 1	3	2487.120000	2487.278000	4000.000000	18000.000000	8000.000000	Trill	14.578170	-35.995438	0
531	Spectrogram 1	3	2487.348000	2487.380000	4000.000000	18000.000000	8000.000000	Trill	17.615248	-36.742196	0
532	Spectrogram 1	3	2499.660000	2499.728000	4000.000000	18000.000000	8000.000000	Trill	11.515428	-35.306810	1
533	Spectrogram 1	3	2509.480000	2509.536000	4000.000000	18000.000000	8000.000000	Trill	12.740464	-37.140357	0
534	Spectrogram 1	3	2509.618000	2509.668000	4000.000000	18000.000000	8000.000000	Trill	15.808715	-35.780129	0
535	Spectrogram 1	3	2512.942000	2512.974000	4000.000000	18000.000000	8000.000000	Trill	11.883860	-37.555675	1
536	Spectrogram 1	3	2513.248000	2513.286000	4000.000000	18000.000000	8000.000000	Trill	11.242504	-37.674630	1
537	Spectrogram 1	3	2529.400000	2529.444000	4000.000000	18000.000000	8000.000000	Trill	13.613577	-37.488650	0
538	Spectrogram 1	3	2529.748000	2529.780000	4000.000000	18000.000000	8000.000000	Trill	14.444916	-38.466398	0
539	Spectrogram 1	3	2534.398000	2534.430000	4000.000000	18000.000000	8000.000000	Trill	20.114182	-38.557052	0
540	Spectrogram 1	3	2537.290000	2537.388000	4000.000000	18000.000000	8000.000000	Trill	15.979285	-36.698198	0
541	Spectrogram 1	3	2538.388000	2538.480000	4000.000000	18000.000000	8000.000000	Trill	11.721257	-35.215085	1
542	Spectrogram 1	3	2538.622000	2538.690000	4000.000000	18000.000000	8000.000000	Trill	14.723487	-38.979853	0
543	Spectrogram 1	3	2539.288000	2539.338000	4000.000000	18000.000000	8000.000000	Trill	14.560731	-38.781549	0
544	Spectrogram 1	3	2542.570000	2542.656000	4000.000000	18000.000000	8000.000000	Phee	14.648965	-37.358991	0
545	Spectrogram 1	3	2543.614000	2543.958000	4000.000000	18000.000000	8000.000000	Trill	10.312762	-33.551856	1
546	Spectrogram 1	3	2547.868000	2547.936000	4000.000000	18000.000000	8000.000000	Trill	11.173679	-34.725915	1
547	Spectrogram 1	3	2547.994000	2548.086000	4000.000000	18000.000000	8000.000000	Trill	10.589379	-32.585880	1
548	Spectrogram 1	3	2548.132000	2548.212000	4000.000000	18000.000000	8000.000000	Trill	10.565290	-33.139416	1
549	Spectrogram 1	3	2548.264000	2548.344000	4000.000000	18000.000000	8000.000000	Trill	10.439064	-33.298061	1
550	Spectrogram 1	3	2548.396000	2548.476000	4000.000000	18000.000000	8000.000000	Trill	10.525199	-33.591686	1
551	Spectrogram 1	3	2548.528000	2548.608000	4000.000000	18000.000000	8000.000000	Trill	10.779654	-33.836470	1
552	Spectrogram 1	3	2552.662000	2552.700000	4000.000000	18000.000000	8000.000000	Trill	11.650431	-36.868794	1
553	Spectrogram 1	3	2559.418000	2559.462000	4000.000000	18000.000000	8000.000000	Trill	16.207142	-38.685840	0
554	Spectrogram 1	3	2560.012000	2560.110000	4000.000000	18000.000000	8000.000000	Trill	14.472048	-38.580941	0
555	Spectrogram 1	3	2560.564000	2560.602000	4000.000000	18000.000000	8000.000000	Trill	14.274638	-37.250651	0
556	Spectrogram 1	3	2564.056000	2564.100000	4000.000000	18000.000000	8000.000000	Phee	12.832326	-36.713659	0
557	Spectrogram 1	3	2565.700000	2565.828000	4000.000000	18000.000000	8000.000000	Trill	10.199804	-30.675810	1
558	Spectrogram 1	3	2565.868000	2565.948000	4000.000000	18000.000000	8000.000000	Trill	11.288030	-31.724365	1
559	Spectrogram 1	3	2566.012000	2566.086000	4000.000000	18000.000000	8000.000000	Trill	10.994735	-31.976806	1
560	Spectrogram 1	3	2566.150000	2566.224000	4000.000000	18000.000000	8000.000000	Trill	11.587148	-32.238234	1
561	Spectrogram 1	3	2566.282000	2566.368000	4000.000000	18000.000000	8000.000000	Trill	11.980816	-32.983280	1
562	Spectrogram 1	3	2566.414000	2566.482000	4000.000000	18000.000000	8000.000000	Trill	12.426464	-34.984902	0
563	Spectrogram 1	3	2569.480000	2569.518000	4000.000000	18000.000000	8000.000000	Trill	13.009409	-37.275301	0
564	Spectrogram 1	3	2569.600000	2569.644000	4000.000000	18000.000000	8000.000000	Trill	9.972659	-37.314111	1
565	Spectrogram 1	3	2581.558000	2581.680000	4000.000000	18000.000000	8000.000000	Phee	9.802982	-31.526643	1
566	Spectrogram 1	3	2581.744000	2581.818000	4000.000000	18000.000000	8000.000000	Trill	9.122520	-32.277006	1
567	Spectrogram 1	3	2581.882000	2581.950000	4000.000000	18000.000000	8000.000000	Trill	9.266332	-32.663582	1
568	Spectrogram 1	3	2582.014000	2582.088000	4000.000000	18000.000000	8000.000000	Trill	9.661984	-32.939718	1
569	Spectrogram 1	3	2582.152000	2582.226000	4000.000000	18000.000000	8000.000000	Trill	9.898946	-33.112883	1
570	Spectrogram 1	3	2582.284000	2582.352000	4000.000000	18000.000000	8000.000000	Trill	11.185556	-34.224499	1
571	Spectrogram 1	3	2590.474000	2590.710000	4000.000000	18000.000000	8000.000000	Trillphee	13.116543	-36.953430	0
572	Spectrogram 1	3	2591.374000	2591.406000	4000.000000	18000.000000	8000.000000	Phee	11.671593	-37.737335	1
573	Spectrogram 1	3	2594.410000	2594.454000	4000.000000	18000.000000	8000.000000	Trill	18.981129	-37.994271	0
574	Spectrogram 1	3	2596.456000	2596.488000	4000.000000	18000.000000	8000.000000	Trill	15.417833	-37.796806	0
575	Spectrogram 1	3	2608.034000	2608.066000	4000.000000	18000.000000	8000.000000	Trill	13.969052	-37.572894	0
576	Spectrogram 1	3	2610.518000	2610.790000	4000.000000	18000.000000	8000.000000	Trill	15.640492	-33.262887	0
577	Spectrogram 1	3	2630.744000	2630.866000	4000.000000	18000.000000	8000.000000	Trill	19.854459	-24.016711	0
578	Spectrogram 1	3	2630.924000	2630.998000	4000.000000	18000.000000	8000.000000	Twitter	18.863771	-24.847614	0
579	Spectrogram 1	3	2631.062000	2631.136000	4000.000000	18000.000000	8000.000000	Twitter	19.346305	-25.330098	0
580	Spectrogram 1	3	2631.194000	2631.268000	4000.000000	18000.000000	8000.000000	Twitter	21.161456	-24.697039	0
581	Spectrogram 1	3	2631.326000	2631.394000	4000.000000	18000.000000	8000.000000	Trill	24.035718	-26.211988	0
582	Spectrogram 1	3	2642.744000	2643.130000	4000.000000	18000.000000	8000.000000	Trill	13.024128	-27.638623	0
583	Spectrogram 1	3	2643.170000	2643.646000	4000.000000	18000.000000	8000.000000	Trill	12.891039	-26.957166	0
584	Spectrogram 1	3	2643.902000	2644.114000	4000.000000	18000.000000	8000.000000	Trill	12.139057	-26.166307	0
585	Spectrogram 1	3	2644.190000	2644.288000	4000.000000	18000.000000	8000.000000	Trill	12.723985	-26.500781	0
586	Spectrogram 1	3	2645.582000	2645.620000	4000.000000	18000.000000	8000.000000	Trill	9.457619	-37.227360	1
587	Spectrogram 1	3	2647.928000	2648.020000	4000.000000	18000.000000	8000.000000	Trill	13.366871	-36.347203	0
588	Spectrogram 1	3	2650.022000	2650.390000	4000.000000	18000.000000	8000.000000	Trill	9.134190	-38.479333	1
589	Spectrogram 1	3	2660.234000	2660.296000	4000.000000	18000.000000	8000.000000	Trill	13.259184	-35.483702	0
590	Spectrogram 1	3	2663.036000	2663.080000	4000.000000	18000.000000	8000.000000	Trill	19.465425	-38.356617	0
591	Spectrogram 1	3	2666.408000	2666.482000	4000.000000	18000.000000	8000.000000	Trill	9.003928	-34.834464	1
592	Spectrogram 1	3	2666.552000	2666.632000	4000.000000	18000.000000	8000.000000	Trill	9.342674	-34.095185	1
593	Spectrogram 1	3	2669.606000	2669.668000	4000.000000	18000.000000	8000.000000	Trill	13.898193	-38.362540	0
594	Spectrogram 1	3	2675.684000	2675.770000	4000.000000	18000.000000	8000.000000	Trill	10.736614	-36.097799	1
595	Spectrogram 1	3	2675.846000	2676.160000	4000.000000	18000.000000	8000.000000	Trill	12.111618	-36.835064	0
596	Spectrogram 1	3	2684.912000	2684.944000	4000.000000	18000.000000	8000.000000	Trill	9.739250	-38.494639	1
597	Spectrogram 1	3	2685.344000	2685.376000	4000.000000	18000.000000	8000.000000	Trill	10.830033	-38.711950	1
598	Spectrogram 1	3	2685.782000	2685.814000	4000.000000	18000.000000	8000.000000	Trill	11.004193	-38.508669	1
599	Spectrogram 1	3	2685.992000	2686.030000	4000.000000	18000.000000	8000.000000	Trill	9.512188	-37.265605	1
600	Spectrogram 1	3	2686.328000	2686.360000	4000.000000	18000.000000	8000.000000	Trill	11.215834	-37.765517	1
601	Spectrogram 1	3	2686.904000	2686.954000	4000.000000	18000.000000	8000.000000	Trill	9.422130	-36.760522	1
602	Spectrogram 1	3	2687.192000	2687.224000	4000.000000	18000.000000	8000.000000	Trill	10.155207	-37.092189	1
603	Spectrogram 1	3	2709.132000	2709.170000	4000.000000	18000.000000	8000.000000	Trill	11.277052	-38.675328	1
604	Spectrogram 1	3	2717.712000	2717.762000	4000.000000	18000.000000	8000.000000	Trill	14.508663	-38.718243	0
605	Spectrogram 1	3	2720.268000	2720.606000	4000.000000	18000.000000	8000.000000	Trill	12.334925	-33.098072	0
606	Spectrogram 1	3	2731.254000	2731.304000	4000.000000	18000.000000	8000.000000	Trill	10.610317	-34.487703	1
607	Spectrogram 1	3	2736.582000	2736.608000	4000.000000	18000.000000	8000.000000	Phee	12.397812	-36.355942	0
608	Spectrogram 1	3	2736.828000	2737.202000	4000.000000	18000.000000	8000.000000	Trill	12.106011	-34.844095	0
609	Spectrogram 1	3	2737.386000	2737.502000	4000.000000	18000.000000	8000.000000	Trill	12.434008	-38.223461	0
610	Spectrogram 1	3	2738.796000	2738.906000	4000.000000	18000.000000	8000.000000	Trill	13.932290	-36.369983	0
611	Spectrogram 1	3	2739.288000	2739.374000	4000.000000	18000.000000	8000.000000	Trill	15.948054	-38.536441	0
612	Spectrogram 1	3	2740.644000	2741.006000	4000.000000	18000.000000	8000.000000	Trill	17.470322	-28.785566	0
613	Spectrogram 1	3	2741.046000	2741.078000	4000.000000	18000.000000	8000.000000	Trill	20.223898	-31.905497	0
614	Spectrogram 1	3	2741.130000	2741.174000	4000.000000	18000.000000	8000.000000	Trill	13.340890	-30.954920	0
615	Spectrogram 1	3	2741.346000	2741.462000	4000.000000	18000.000000	8000.000000	Trill	19.041012	-31.060209	0
616	Spectrogram 1	3	2743.104000	2743.154000	4000.000000	18000.000000	8000.000000	Trill	19.236404	-38.238871	0
617	Spectrogram 1	3	2771.592000	2771.624000	4000.000000	18000.000000	8000.000000	Trill	13.273122	-37.832782	0
618	Spectrogram 1	3	2772.336000	2772.380000	4000.000000	18000.000000	8000.000000	Trill	20.623815	-38.396977	0
619	Spectrogram 1	3	2773.908000	2773.976000	4000.000000	18000.000000	8000.000000	Trill	10.097464	-37.282112	1
620	Spectrogram 1	3	2782.092000	2782.124000	4000.000000	18000.000000	8000.000000	Trill	10.584472	-37.717137	1
621	Spectrogram 1	3	2785.986000	2786.048000	4000.000000	18000.000000	8000.000000	Trill	9.496768	-35.978048	1
622	Spectrogram 1	3	2786.964000	2787.014000	4000.000000	18000.000000	8000.000000	Phee	13.277874	-37.383792	0
623	Spectrogram 1	3	2788.596000	2788.634000	4000.000000	18000.000000	8000.000000	Phee	16.266377	-37.523136	0
624	Spectrogram 1	3	2792.592000	2792.912000	4000.000000	18000.000000	8000.000000	Trill	14.139730	-34.435176	0
625	Spectrogram 1	3	2798.130000	2798.258000	4000.000000	18000.000000	8000.000000	Trill	11.207555	-32.603241	1
626	Spectrogram 1	3	2798.310000	2798.390000	4000.000000	18000.000000	8000.000000	Trill	11.870167	-32.310089	1
627	Spectrogram 1	3	2798.442000	2798.516000	4000.000000	18000.000000	8000.000000	Trill	12.469265	-32.831880	0
628	Spectrogram 1	3	2798.580000	2798.660000	4000.000000	18000.000000	8000.000000	Trill	13.060644	-34.012488	0
629	Spectrogram 1	3	2807.410000	2810.112000	4000.000000	18000.000000	8000.000000	Phee	12.674937	-20.517371	0
630	Spectrogram 1	3	2843.284000	2843.334000	4000.000000	18000.000000	8000.000000	Trill	10.221772	-36.530047	1
631	Spectrogram 1	3	2843.392000	2843.460000	4000.000000	18000.000000	8000.000000	Trill	9.216648	-36.829783	1
632	Spectrogram 1	3	2845.054000	2845.110000	4000.000000	18000.000000	8000.000000	Trill	9.679849	-34.902428	1
633	Spectrogram 1	3	2848.762000	2848.794000	4000.000000	18000.000000	8000.000000	Trill	12.507125	-38.178349	0
634	Spectrogram 1	3	2851.180000	2851.230000	4000.000000	18000.000000	8000.000000	Trill	17.711055	-36.804829	0
635	Spectrogram 1	3	2859.838000	2860.128000	4000.000000	18000.000000	8000.000000	Trill	18.768471	-29.837762	0
636	Spectrogram 1	3	2861.146000	2861.208000	4000.000000	18000.000000	8000.000000	Trill	13.263035	-35.087631	0
637	Spectrogram 1	3	2870.434000	2870.670000	4000.000000	18000.000000	8000.000000	Trill	10.461858	-34.585734	1
638	Spectrogram 1	3	2871.700000	2871.756000	4000.000000	18000.000000	8000.000000	Trill	12.235933	-36.449264	0
639	Spectrogram 1	3	2880.958000	2881.020000	4000.000000	18000.000000	8000.000000	Trill	10.352140	-38.912752	1
640	Spectrogram 1	3	2883.082000	2883.222000	4000.000000	18000.000000	8000.000000	Phee	12.363679	-28.153872	0
641	Spectrogram 1	3	2885.296000	2885.568000	4000.000000	18000.000000	8000.000000	Trill	17.339848	-33.799750	0
642	Spectrogram 1	3	2890.864000	2891.142000	4000.000000	18000.000000	8000.000000	Trill	13.988530	-36.591243	0
643	Spectrogram 1	3	2891.872000	2891.916000	4000.000000	18000.000000	8000.000000	Trill	10.593297	-34.571847	1
644	Spectrogram 1	3	2899.876000	2899.932000	4000.000000	18000.000000	8000.000000	Phee	17.250897	-37.243507	0
645	Spectrogram 1	3	2901.038000	2901.094000	4000.000000	18000.000000	8000.000000	Phee	16.752533	-36.956953	0
646	Spectrogram 1	3	2901.164000	2901.208000	4000.000000	18000.000000	8000.000000	Trill	18.635415	-36.587912	0
647	Spectrogram 1	3	2901.770000	2901.802000	4000.000000	18000.000000	8000.000000	Phee	12.078442	-38.224003	0
648	Spectrogram 1	3	2903.354000	2903.386000	4000.000000	18000.000000	8000.000000	Trill	13.304176	-38.656162	0
649	Spectrogram 1	3	2904.770000	2904.826000	4000.000000	18000.000000	8000.000000	Phee	16.642811	-37.841094	0
650	Spectrogram 1	3	2904.908000	2904.946000	4000.000000	18000.000000	8000.000000	Trill	14.701545	-38.727740	0
651	Spectrogram 1	3	2904.968000	2905.006000	4000.000000	18000.000000	8000.000000	Trill	18.275075	-37.945237	0
652	Spectrogram 1	3	2914.106000	2914.156000	4000.000000	18000.000000	8000.000000	Trill	13.630863	-35.849437	0
653	Spectrogram 1	3	2916.488000	2916.520000	4000.000000	18000.000000	8000.000000	Trill	15.098766	-38.830795	0
654	Spectrogram 1	3	2920.214000	2920.258000	4000.000000	18000.000000	8000.000000	Trill	20.535676	-38.934462	0
655	Spectrogram 1	3	2932.298000	2932.336000	4000.000000	18000.000000	8000.000000	Trill	13.433513	-38.877653	0
656	Spectrogram 1	3	2935.970000	2936.032000	4000.000000	18000.000000	8000.000000	Trill	11.827030	-35.680805	1
657	Spectrogram 1	3	2936.114000	2936.152000	4000.000000	18000.000000	8000.000000	Trill	16.016906	-36.555997	0
658	Spectrogram 1	3	2945.996000	2946.202000	4000.000000	18000.000000	8000.000000	Trill	21.597640	-28.914853	0
659	Spectrogram 1	3	2947.688000	2947.732000	4000.000000	18000.000000	8000.000000	Phee	13.132555	-38.458561	0
660	Spectrogram 1	3	2952.008000	2952.058000	4000.000000	18000.000000	8000.000000	Trill	12.310521	-36.341412	0
661	Spectrogram 1	3	2953.454000	2953.492000	4000.000000	18000.000000	8000.000000	Phee	18.201844	-38.139161	0
662	Spectrogram 1	3	2954.648000	2954.692000	4000.000000	18000.000000	8000.000000	Phee	13.669238	-37.329031	0
663	Spectrogram 1	3	2959.448000	2960.050000	4000.000000	18000.000000	8000.000000	Trill	15.110259	-29.486408	0
664	Spectrogram 1	3	2960.174000	2960.218000	4000.000000	18000.000000	8000.000000	Trill	11.782389	-32.402059	1
665	Spectrogram 1	3	2968.604000	2968.714000	4000.000000	18000.000000	8000.000000	Trill	10.677066	-36.801923	1
666	Spectrogram 1	3	2991.470000	2991.514000	4000.000000	18000.000000	8000.000000	Phee	13.902004	-38.466997	0
667	Spectrogram 1	3	2992.604000	2992.678000	4000.000000	18000.000000	8000.000000	Trill	13.100926	-36.700909	0
668	Spectrogram 1	3	2994.674000	2994.724000	4000.000000	18000.000000	8000.000000	Phee	14.357843	-38.656394	0
669	Spectrogram 1	3	2998.508000	2998.600000	4000.000000	18000.000000	8000.000000	Trill	11.781868	-37.720735	1
670	Spectrogram 1	3	2999.222000	2999.302000	4000.000000	18000.000000	8000.000000	Trill	13.769506	-36.854377	0
671	Spectrogram 1	3	2999.384000	2999.416000	4000.000000	18000.000000	8000.000000	Trill	14.108789	-38.488656	0
672	Spectrogram 1	3	3015.300000	3015.338000	4000.000000	18000.000000	8000.000000	Phee	15.660784	-37.292990	0
673	Spectrogram 1	3	3015.528000	3015.560000	4000.000000	18000.000000	8000.000000	Trill	16.210532	-37.889063	0
674	Spectrogram 1	3	3016.518000	3016.550000	4000.000000	18000.000000	8000.000000	Trill	13.367650	-38.917513	0
675	Spectrogram 1	3	3019.320000	3019.706000	4000.000000	18000.000000	8000.000000	Trill	13.236601	-31.805045	0
676	Spectrogram 1	3	3023.820000	3026.360000	4000.000000	18000.000000	8000.000000	Phee	22.782827	-18.579258	0
677	Spectrogram 1	3	3042.852000	3042.896000	4000.000000	18000.000000	8000.000000	Trill	13.349908	-38.175013	0
678	Spectrogram 1	3	3060.162000	3060.242000	4000.000000	18000.000000	8000.000000	Trill	13.300762	-35.764825	0
679	Spectrogram 1	3	3066.354000	3066.386000	4000.000000	18000.000000	8000.000000	Trill	11.721698	-37.579431	1
680	Spectrogram 1	3	3085.620000	3085.664000	4000.000000	18000.000000	8000.000000	Trill	14.235950	-37.022780	0
681	Spectrogram 1	3	3086.490000	3086.540000	4000.000000	18000.000000	8000.000000	Trill	18.536847	-37.154043	0
682	Spectrogram 1	3	3092.196000	3092.228000	4000.000000	18000.000000	8000.000000	Phee	15.691438	-38.361163	0
683	Spectrogram 1	3	3121.402000	3121.476000	4000.000000	18000.000000	8000.000000	Trill	9.924046	-33.542595	1
684	Spectrogram 1	3	3121.540000	3121.620000	4000.000000	18000.000000	8000.000000	Trill	9.979298	-33.724691	1
685	Spectrogram 1	3	3121.678000	3121.746000	4000.000000	18000.000000	8000.000000	Trill	9.661852	-33.263628	1
686	Spectrogram 1	3	3121.798000	3121.884000	4000.000000	18000.000000	8000.000000	Trill	10.803142	-34.985395	1
687	Spectrogram 1	3	3147.466000	3147.690000	4000.000000	18000.000000	8000.000000	Trill	11.562310	-33.616465	1
688	Spectrogram 1	3	3147.856000	3147.948000	4000.000000	18000.000000	8000.000000	Phee	10.370724	-29.749162	1
689	Spectrogram 1	3	3148.948000	3148.998000	4000.000000	18000.000000	8000.000000	Trill	14.240544	-38.223032	0
690	Spectrogram 1	3	3151.042000	3151.104000	4000.000000	18000.000000	8000.000000	Trill	14.858984	-38.424072	0
691	Spectrogram 1	3	3154.696000	3154.728000	4000.000000	18000.000000	8000.000000	Trill	23.002130	-37.698666	0
692	Spectrogram 1	3	3169.714000	3169.770000	4000.000000	18000.000000	8000.000000	Trill	12.269857	-37.258820	0
693	Spectrogram 1	3	3200.468000	3200.674000	4000.000000	18000.000000	8000.000000	Trill	13.769980	-35.628727	0
694	Spectrogram 1	3	3206.726000	3206.758000	4000.000000	18000.000000	8000.000000	Trill	9.436318	-36.808102	1
